symbol,date,entry_price,return_90d,return_180d,sp500_90d,sp500_180d,msci_90d,msci_180d,rsi,adx
KOG.OL,2019-12-02,28.1000003814697,-0.0747331086463099,-0.0633452193053816,-0.113119758088417,0.0838120957673313,-0.143837770271198,0.0432656886811923,63.4436516344718,29.0806496140349
KOG.OL,2020-02-04,29.9400005340576,-0.0487642273139072,-0.0300601069631411,-0.0777173700994504,0.0441322376093041,-0.0847915526027327,0.0183981231735626,62.1998957715045,21.5598807402285
KOG.OL,2020-11-05,30.8799991607666,0.190414485769715,0.652849815500457,0.115372677405762,0.253816468589214,0.132684567685772,0.241279715161426,58.2393333484116,23.5097262460978
KOG.OL,2020-12-22,34.2000007629395,0.221052555261522,0.411695839247322,0.129472872870368,0.209185158170715,0.110649766869672,0.183122678044104,59.5039571265624,28.6541437403233
KOG.OL,2021-01-05,34.7200012207031,0.216589867320615,0.355990788473286,0.119937421140175,0.179448653831956,0.103653692626345,0.149524402295696,58.8039895470417,30.3672295019326
KOG.OL,2023-06-16,96.4000015258789,-0.0302904369577362,0.401452323289098,-0.0505307368971214,0.157649565267461,-0.0605036947225694,0.137018314291153,63.0439813910586,20.0358519944865
VWS.CO,2018-12-21,100.199996948242,0.166866284729926,0.109381307861002,0.218908951236534,0.241788028783421,0.203998971447498,0.20334560730013,54.8574036882412,28.1540361454227
VWS.CO,2019-01-09,102.279998779297,0.0965976241760806,0.0398905150542546,0.0987520206845564,0.151901832981425,0.0885595714231512,0.126653650717643,59.154079190852,26.0124690911484
VWS.CO,2019-01-29,107.279998779297,0.0607755811581831,-0.0175242102424481,0.088386396928267,0.13472724683357,0.0822936727462031,0.112164088359664,64.4162629041539,34.7589735950932
VWS.CO,2019-02-11,107.680000305176,0.0664932764898097,0.0156017858508033,0.090183732529706,0.121639924388304,0.0774406519831517,0.110848772177234,58.4367077462238,32.6609752583948
ALFA.ST,2017-01-24,155.899993896484,0.107761409297506,0.289929531601159,0.0697346990368627,0.118667328681455,0.0900133458532615,0.132090524241005,60.8983693473867,40.078941247908
ALFA.ST,2018-02-01,212,0.0533019011875369,0.0839622785460274,-0.012448664787007,-0.0188519945357791,-0.0213660922268431,-0.0655012389636405,64.4228654689643,21.0940739542695
ALFA.ST,2018-06-08,224.100006103516,-0.0133868804921596,-0.0700580623803247,0.0111153504109275,0.0048037816701832,-0.0267432669474538,-0.0308321469929486,54.5294968720083,21.9080117767483
ALFA.ST,2019-12-04,233.199996948242,-0.25428818107969,-0.0523155965175674,-0.105822453806374,0.0913658301480055,-0.143153942172107,0.0449822782627015,57.9587132677821,40.9437845186821
ALFA.ST,2019-12-12,235,-0.231063842773438,-0.126808523624501,-0.117014934665222,0.104697066208842,-0.151611250074928,0.0532992233705643,59.9699250806933,29.5030701252147
ALFA.ST,2021-02-03,233.100006103516,0.282711249124633,0.445302381274383,0.11095590773704,0.184331252642084,0.10379088158701,0.154858425032339,56.4968298871686,28.5117734138472
ALFA.ST,2021-02-04,236.199996948242,0.257832387561877,0.436071196399546,0.0968168974314139,0.175125343290635,0.0920950640355022,0.146004266924271,59.7238828995492,28.310957006375
ALFA.ST,2021-04-13,275.299987792969,0.272430088360198,0.309117362429789,0.0637943328299915,0.155679407722917,0.0459751736987114,0.103241058003849,60.6225825715835,24.4577195779491
