"entry_i","exit_i","direction","exit_reason","ret","year","entry_date","exit_date"
34095,34106,-1,"SL",-0.00004,2024,2024-07-09 13:15:00,2024-07-09 16:00:00
34144,34150,-1,"SL",-0.00004,2024,2024-07-10 02:30:00,2024-07-10 04:00:00
34155,34171,-1,"SL",-0.00004,2024,2024-07-10 05:15:00,2024-07-10 09:15:00
34172,34180,-1,"SL",-0.00004,2024,2024-07-10 09:30:00,2024-07-10 11:30:00
34188,34205,1,"Trail_SL",0.00579714720600129,2024,2024-07-10 13:30:00,2024-07-10 17:45:00
34222,34250,-1,"SL",-0.00499879114274813,2024,2024-07-10 22:00:00,2024-07-11 06:00:00
34265,34266,-1,"SL",-0.00004,2024,2024-07-11 09:45:00,2024-07-11 10:00:00
34267,34284,-1,"Trail_SL",0.00523621614649579,2024,2024-07-11 10:15:00,2024-07-11 14:30:00
34331,34356,-1,"SL",-0.00004,2024,2024-07-12 03:15:00,2024-07-12 09:30:00
34370,34390,1,"TP2",0.00994366346819151,2024,2024-07-12 13:00:00,2024-07-12 18:00:00
34427,34440,1,"SL",-0.0054949624513955,2024,2024-07-15 04:15:00,2024-07-15 07:30:00
34442,34468,-1,"SL",-0.00004,2024,2024-07-15 08:00:00,2024-07-15 14:30:00
34468,34546,-1,"Trail_SL",0.00738189132887723,2024,2024-07-15 14:30:00,2024-07-16 11:00:00
34560,34570,-1,"SL",-0.00004,2024,2024-07-16 14:30:00,2024-07-16 17:00:00
34581,34632,-1,"SL",-0.00004,2024,2024-07-16 19:45:00,2024-07-17 09:30:00
34640,34649,1,"SL",-0.00729166485506677,2024,2024-07-17 11:30:00,2024-07-17 13:45:00
34649,34656,-1,"SL",-0.00004,2024,2024-07-17 13:45:00,2024-07-17 15:30:00
34703,34719,-1,"SL",-0.00425182881709239,2024,2024-07-18 04:15:00,2024-07-18 08:15:00
34728,34742,-1,"TP2",0.0101046321752555,2024,2024-07-18 10:30:00,2024-07-18 14:00:00
34821,34840,-1,"SL",-0.00004,2024,2024-07-19 10:45:00,2024-07-19 15:30:00
34841,34849,1,"SL",-0.00774328247535129,2024,2024-07-19 15:45:00,2024-07-19 17:45:00
34887,34910,-1,"Trail_SL",0.00423325172305049,2024,2024-07-22 04:15:00,2024-07-22 10:00:00
34922,34940,-1,"Trail_SL",0.00604206513728359,2024,2024-07-22 13:00:00,2024-07-22 17:30:00
34972,34974,-1,"SL",-0.00289134849929292,2024,2024-07-23 02:30:00,2024-07-23 03:00:00
34983,34994,-1,"TP2",0.0068756122042382,2024,2024-07-23 05:15:00,2024-07-23 08:00:00
35022,35028,-1,"SL",-0.0057753718437116,2024,2024-07-23 15:00:00,2024-07-23 16:30:00
35029,35086,-1,"SL",-0.00004,2024,2024-07-23 16:45:00,2024-07-24 08:00:00
35091,35112,1,"SL",-0.0067854909807289,2024,2024-07-24 09:15:00,2024-07-24 14:30:00
35112,35134,-1,"TP2",0.00890844511753802,2024,2024-07-24 14:30:00,2024-07-24 20:00:00
35165,35186,-1,"SL",-0.00737300160796637,2024,2024-07-25 04:45:00,2024-07-25 10:00:00
35204,35206,1,"SL",-0.00004,2024,2024-07-25 14:30:00,2024-07-25 15:00:00
35209,35229,1,"Trail_SL",0.00744692891720609,2024,2024-07-25 15:45:00,2024-07-25 20:45:00
35257,35294,1,"SL",-0.00004,2024,2024-07-26 04:45:00,2024-07-26 14:00:00
35303,35339,-1,"SL",-0.00730523805994632,2024,2024-07-26 16:15:00,2024-07-29 02:15:00
35361,35370,-1,"Trail_SL",0.00575421718628316,2024,2024-07-29 07:45:00,2024-07-29 10:00:00
35385,35457,-1,"SL",-0.00004,2024,2024-07-29 13:45:00,2024-07-30 08:45:00
35468,35494,-1,"SL",-0.00634436311525951,2024,2024-07-30 11:30:00,2024-07-30 18:00:00
35494,35527,1,"Trail_SL",0.00862520061071289,2024,2024-07-30 18:00:00,2024-07-31 03:15:00
35568,35579,1,"Trail_SL",0.00597146157195955,2024,2024-07-31 13:30:00,2024-07-31 16:15:00
35596,35621,1,"SL",-0.00004,2024,2024-07-31 20:30:00,2024-08-01 03:45:00
35640,35647,-1,"TP2",0.0101057820541286,2024,2024-08-01 08:30:00,2024-08-01 10:15:00
35677,35728,-1,"SL",-0.00004,2024,2024-08-01 17:45:00,2024-08-02 07:30:00
35729,35740,1,"SL",-0.00004,2024,2024-08-02 07:45:00,2024-08-02 10:30:00
35785,35796,1,"SL",-0.00644258024297888,2024,2024-08-02 21:45:00,2024-08-05 01:30:00
35796,35802,-1,"SL",-0.00004,2024,2024-08-05 01:30:00,2024-08-05 03:00:00
35806,35813,-1,"SL",-0.00955962797754885,2024,2024-08-05 04:00:00,2024-08-05 05:45:00
35822,35823,-1,"SL",-0.00004,2024,2024-08-05 08:00:00,2024-08-05 08:15:00
35828,35840,-1,"TP2",0.0170056759778966,2024,2024-08-05 09:30:00,2024-08-05 12:30:00
35893,35896,1,"SL",-0.00600826675549675,2024,2024-08-06 02:45:00,2024-08-06 03:30:00
35902,35915,-1,"SL",-0.00004,2024,2024-08-06 05:00:00,2024-08-06 08:15:00
35919,35933,-1,"SL",-0.00004,2024,2024-08-06 09:15:00,2024-08-06 12:45:00
35946,35988,1,"SL",-0.0102947185044735,2024,2024-08-06 16:00:00,2024-08-07 03:30:00
35992,36021,-1,"Trail_SL",0.00698364666087095,2024,2024-08-07 04:30:00,2024-08-07 11:45:00
36044,36078,-1,"SL",-0.00004,2024,2024-08-07 17:30:00,2024-08-08 03:00:00
36090,36103,1,"SL",-0.00521072277466387,2024,2024-08-08 06:00:00,2024-08-08 09:15:00
36111,36177,1,"TP2",0.0123716221974501,2024,2024-08-08 11:15:00,2024-08-09 04:45:00
36199,36225,1,"SL",-0.00685672772898764,2024,2024-08-09 10:15:00,2024-08-09 16:45:00
36226,36262,-1,"SL",-0.00004,2024,2024-08-09 17:00:00,2024-08-12 03:00:00
36271,36283,-1,"SL",-0.00528152475001805,2024,2024-08-12 05:15:00,2024-08-12 08:15:00
36284,36301,1,"TP2",0.00782389314509569,2024,2024-08-12 08:30:00,2024-08-12 12:45:00
36317,36356,1,"SL",-0.00712274118649266,2024,2024-08-12 16:45:00,2024-08-13 03:30:00
36366,36385,-1,"SL",-0.00004,2024,2024-08-13 06:00:00,2024-08-13 10:45:00
36402,36422,-1,"SL",-0.00768409184748437,2024,2024-08-13 15:00:00,2024-08-13 20:00:00
36476,36494,1,"SL",-0.00004,2024,2024-08-14 10:30:00,2024-08-14 15:00:00
36499,36506,1,"SL",-0.00837736196961573,2024,2024-08-14 16:15:00,2024-08-14 18:00:00
36551,36566,1,"TP2",0.00761529568480285,2024,2024-08-15 06:15:00,2024-08-15 10:00:00
36650,36654,1,"SL",-0.00004,2024,2024-08-16 08:00:00,2024-08-16 09:00:00
36660,36678,-1,"SL",-0.00004,2024,2024-08-16 10:30:00,2024-08-16 15:00:00
36691,36722,1,"SL",-0.00004,2024,2024-08-16 18:15:00,2024-08-19 03:00:00
36730,36748,1,"SL",-0.00004,2024,2024-08-19 05:00:00,2024-08-19 09:30:00
36750,36769,1,"SL",-0.00004,2024,2024-08-19 10:00:00,2024-08-19 14:45:00
36788,36812,1,"SL",-0.00004,2024,2024-08-19 19:30:00,2024-08-20 02:30:00
36818,36841,-1,"SL",-0.00412129646509981,2024,2024-08-20 04:00:00,2024-08-20 09:45:00
36841,36862,1,"SL",-0.00004,2024,2024-08-20 09:45:00,2024-08-20 15:00:00
36867,36911,-1,"Trail_SL",0.00570822774106574,2024,2024-08-20 16:15:00,2024-08-21 04:15:00
36924,36927,1,"SL",-0.0037637848013145,2024,2024-08-21 07:30:00,2024-08-21 08:15:00
36927,36954,1,"SL",-0.00004,2024,2024-08-21 08:15:00,2024-08-21 15:00:00
36964,37020,1,"SL",-0.00004,2024,2024-08-21 17:30:00,2024-08-22 08:30:00
37030,37055,-1,"TP2",0.00984785605732159,2024,2024-08-22 11:00:00,2024-08-22 17:15:00
37111,37129,1,"Trail_SL",0.0031004156546834,2024,2024-08-23 08:15:00,2024-08-23 12:45:00
37146,37266,1,"SL",-0.00004,2024,2024-08-23 17:00:00,2024-08-27 01:00:00
37270,37278,-1,"SL",-0.00543648923893389,2024,2024-08-27 02:00:00,2024-08-27 04:00:00
37306,37311,1,"SL",-0.00608980825476034,2024,2024-08-27 11:00:00,2024-08-27 12:15:00
37313,37338,1,"Trail_SL",0.00596760676538128,2024,2024-08-27 12:45:00,2024-08-27 19:00:00
37366,37371,-1,"TP2",0.00376855752140049,2024,2024-08-28 03:00:00,2024-08-28 04:15:00
37428,37470,-1,"SL",-0.00004,2024,2024-08-28 18:30:00,2024-08-29 06:00:00
37477,37486,1,"SL",-0.00413811490080281,2024,2024-08-29 07:45:00,2024-08-29 10:00:00
37487,37496,-1,"SL",-0.00725583974773843,2024,2024-08-29 10:15:00,2024-08-29 12:30:00
37514,37571,1,"Trail_SL",0.0069192066846736,2024,2024-08-29 17:00:00,2024-08-30 08:15:00
37598,37647,-1,"TP2",0.00879025479942925,2024,2024-08-30 15:00:00,2024-09-02 04:15:00
37677,37691,-1,"SL",-0.00004,2024,2024-09-02 11:45:00,2024-09-02 15:15:00
37711,37718,1,"SL",-0.0032550498666716,2024,2024-09-02 20:15:00,2024-09-03 01:30:00
37725,37727,-1,"SL",-0.00311539489915705,2024,2024-09-03 03:15:00,2024-09-03 03:45:00
37735,37744,-1,"SL",-0.00004,2024,2024-09-03 05:45:00,2024-09-03 08:00:00
37816,37824,-1,"SL",-0.00359904093003451,2024,2024-09-04 03:00:00,2024-09-04 05:00:00
37832,37840,-1,"Trail_SL",0.00366058320054499,2024,2024-09-04 07:00:00,2024-09-04 09:00:00
37862,37868,1,"SL",-0.00004,2024,2024-09-04 14:30:00,2024-09-04 16:00:00
37876,37918,1,"SL",-0.00004,2024,2024-09-04 18:00:00,2024-09-05 05:30:00
37930,37936,-1,"Trail_SL",0.0031197055765179,2024,2024-09-05 08:30:00,2024-09-05 10:00:00
37939,37960,1,"TP2",0.01117647780836,2024,2024-09-05 10:45:00,2024-09-05 16:00:00
37994,38002,1,"SL",-0.00249250841175779,2024,2024-09-06 01:30:00,2024-09-06 03:30:00
38025,38046,1,"SL",-0.00004,2024,2024-09-06 09:15:00,2024-09-06 14:30:00
38053,38114,-1,"SL",-0.00004,2024,2024-09-06 16:15:00,2024-09-09 08:30:00
38118,38137,1,"SL",-0.00004,2024,2024-09-09 09:30:00,2024-09-09 14:15:00
38167,38188,1,"SL",-0.00392211409548466,2024,2024-09-09 21:45:00,2024-09-10 04:00:00
38197,38203,-1,"SL",-0.0036075355851668,2024,2024-09-10 06:15:00,2024-09-10 07:45:00
38204,38208,1,"SL",-0.00464797041069182,2024,2024-09-10 08:00:00,2024-09-10 09:00:00
38209,38216,1,"SL",-0.00594526980851619,2024,2024-09-10 09:15:00,2024-09-10 11:00:00
38216,38238,-1,"Trail_SL",0.00577808768020656,2024,2024-09-10 11:00:00,2024-09-10 16:30:00
38275,38278,-1,"SL",-0.00250546916836511,2024,2024-09-11 02:45:00,2024-09-11 03:30:00
38284,38296,1,"Trail_SL",0.00400150686940201,2024,2024-09-11 05:00:00,2024-09-11 08:00:00
38319,38326,1,"SL",-0.00503188686135899,2024,2024-09-11 13:45:00,2024-09-11 15:30:00
38328,38336,-1,"SL",-0.007626419614838,2024,2024-09-11 16:00:00,2024-09-11 18:00:00
38338,38391,1,"Trail_SL",0.00882166807005148,2024,2024-09-11 18:30:00,2024-09-12 08:45:00
38428,38443,-1,"SL",-0.00667992998781499,2024,2024-09-12 18:00:00,2024-09-12 21:45:00
38490,38506,-1,"SL",-0.00004,2024,2024-09-13 10:30:00,2024-09-13 14:30:00
38511,38579,1,"SL",-0.00686286951565803,2024,2024-09-13 15:45:00,2024-09-16 09:45:00
38579,38585,-1,"SL",-0.00591912400623085,2024,2024-09-16 09:45:00,2024-09-16 11:15:00
38588,38601,1,"TP2",0.00967171585710258,2024,2024-09-16 12:00:00,2024-09-16 15:15:00
38651,38656,1,"SL",-0.00332877108923842,2024,2024-09-17 04:45:00,2024-09-17 06:00:00
38668,38678,1,"SL",-0.00505690293982512,2024,2024-09-17 09:00:00,2024-09-17 11:30:00
38690,38697,-1,"SL",-0.0064681208444034,2024,2024-09-17 14:30:00,2024-09-17 16:15:00
38707,38736,-1,"SL",-0.00004,2024,2024-09-17 18:45:00,2024-09-18 03:00:00
38762,38782,1,"Trail_SL",0.00586155270016758,2024,2024-09-18 09:30:00,2024-09-18 14:30:00
38804,38808,1,"SL",-0.00674987684051488,2024,2024-09-18 20:00:00,2024-09-18 21:00:00
38813,38834,-1,"SL",-0.00004,2024,2024-09-18 22:15:00,2024-09-19 04:30:00
38839,38847,1,"SL",-0.00004,2024,2024-09-19 05:45:00,2024-09-19 07:45:00
38847,38855,1,"Trail_SL",0.007888181121154,2024,2024-09-19 07:45:00,2024-09-19 09:45:00
38873,38879,1,"SL",-0.00637030421089406,2024,2024-09-19 14:15:00,2024-09-19 15:45:00
38916,38920,1,"SL",-0.00004,2024,2024-09-20 02:00:00,2024-09-20 03:00:00
38928,38948,1,"SL",-0.00559349224405527,2024,2024-09-20 05:00:00,2024-09-20 10:00:00
38962,38983,-1,"Trail_SL",0.00463467617084589,2024,2024-09-20 13:30:00,2024-09-20 18:45:00
38991,39037,-1,"TP2",0.00788055764866736,2024,2024-09-20 20:45:00,2024-09-23 09:15:00
39038,39059,-1,"SL",-0.00761478658110765,2024,2024-09-23 09:30:00,2024-09-23 14:45:00
39060,39073,1,"SL",-0.00004,2024,2024-09-23 15:00:00,2024-09-23 18:15:00
39082,39104,1,"SL",-0.00004,2024,2024-09-23 20:30:00,2024-09-24 03:00:00
39110,39115,1,"TP2",0.0072232468121859,2024,2024-09-24 04:30:00,2024-09-24 05:45:00
39217,39240,-1,"SL",-0.00004,2024,2024-09-25 08:15:00,2024-09-25 14:00:00
39247,39259,1,"SL",-0.0065587999612539,2024,2024-09-25 15:45:00,2024-09-25 18:45:00
39271,39291,-1,"SL",-0.00424289020257193,2024,2024-09-25 21:45:00,2024-09-26 03:45:00
39291,39294,1,"SL",-0.00433393818747965,2024,2024-09-26 03:45:00,2024-09-26 04:30:00
39298,39305,-1,"SL",-0.00529548704808485,2024,2024-09-26 05:30:00,2024-09-26 07:15:00
39305,39325,1,"TP2",0.00953247337197599,2024,2024-09-26 07:15:00,2024-09-26 12:15:00
39390,39398,1,"SL",-0.00730996546475987,2024,2024-09-27 05:30:00,2024-09-27 07:30:00
39410,39425,1,"SL",-0.00861644074175261,2024,2024-09-27 10:30:00,2024-09-27 14:15:00
39425,39460,-1,"SL",-0.00767039376595348,2024,2024-09-27 14:15:00,2024-09-30 00:15:00
39460,39470,1,"SL",-0.00971344305669504,2024,2024-09-30 00:15:00,2024-09-30 02:45:00
39487,39510,-1,"TP2",0.012192130789663,2024,2024-09-30 07:00:00,2024-09-30 12:45:00
39573,39577,-1,"SL",-0.00445087384536844,2024,2024-10-01 05:30:00,2024-10-01 06:30:00
39600,39613,1,"Trail_SL",0.00605269387346825,2024,2024-10-01 12:15:00,2024-10-01 15:30:00
39649,39656,-1,"SL",-0.00418450609488027,2024,2024-10-02 01:30:00,2024-10-02 03:15:00
39656,39664,1,"TP2",0.00704162014436375,2024,2024-10-02 03:15:00,2024-10-02 05:15:00
39673,39681,-1,"SL",-0.00709793247254785,2024,2024-10-02 07:30:00,2024-10-02 09:30:00
39693,39772,1,"SL",-0.00004,2024,2024-10-02 12:30:00,2024-10-03 09:15:00
39777,39793,-1,"Trail_SL",0.0102580838335075,2024,2024-10-03 10:30:00,2024-10-03 14:30:00
39876,39884,1,"SL",-0.00004,2024,2024-10-04 12:15:00,2024-10-04 14:15:00
39884,39886,1,"SL",-0.00004,2024,2024-10-04 14:15:00,2024-10-04 14:45:00
39893,39948,1,"SL",-0.00004,2024,2024-10-04 16:30:00,2024-10-07 07:15:00
39966,39989,-1,"SL",-0.00004,2024,2024-10-07 11:45:00,2024-10-07 17:30:00
39990,40023,-1,"SL",-0.00820430088429245,2024,2024-10-07 17:45:00,2024-10-08 03:00:00
40030,40068,-1,"SL",-0.00004,2024,2024-10-08 04:45:00,2024-10-08 14:15:00
40112,40115,1,"SL",-0.00004,2024,2024-10-09 02:15:00,2024-10-09 03:00:00
40123,40131,-1,"SL",-0.00550895957760652,2024,2024-10-09 05:00:00,2024-10-09 07:00:00
40131,40139,1,"SL",-0.00680060365874037,2024,2024-10-09 07:00:00,2024-10-09 09:00:00
40140,40163,-1,"TP2",0.0142703450677474,2024,2024-10-09 09:15:00,2024-10-09 15:00:00
40218,40229,1,"SL",-0.00588296140193384,2024,2024-10-10 05:45:00,2024-10-10 08:30:00
40230,40241,-1,"SL",-0.00004,2024,2024-10-10 08:45:00,2024-10-10 11:30:00
40260,40270,1,"SL",-0.00004,2024,2024-10-10 16:15:00,2024-10-10 18:45:00
40293,40301,1,"SL",-0.00351115253666255,2024,2024-10-11 01:30:00,2024-10-11 03:30:00
40308,40321,1,"SL",-0.00518996670638511,2024,2024-10-11 05:15:00,2024-10-11 08:30:00
40328,40379,1,"Trail_SL",0.00667430653044836,2024,2024-10-11 10:15:00,2024-10-14
40380,40441,-1,"Trail_SL",0.0083922384770984,2024,2024-10-14 00:15:00,2024-10-14 15:30:00
40449,40509,-1,"TP2",0.0135415457569536,2024,2024-10-14 17:30:00,2024-10-15 09:30:00
40524,40526,-1,"SL",-0.00535762886638222,2024,2024-10-15 13:15:00,2024-10-15 13:45:00
40539,40602,-1,"SL",-0.00763944284932494,2024,2024-10-15 17:00:00,2024-10-16 09:45:00
40602,40631,1,"SL",-0.00641676740596606,2024,2024-10-16 09:45:00,2024-10-16 17:00:00
40631,40664,-1,"SL",-0.00652638158361671,2024,2024-10-16 17:00:00,2024-10-17 02:15:00
40678,40694,-1,"TP2",0.00975430439236971,2024,2024-10-17 05:45:00,2024-10-17 09:45:00
40764,40769,1,"SL",-0.00004,2024,2024-10-18 04:15:00,2024-10-18 05:30:00
40803,40811,1,"SL",-0.00552882121607901,2024,2024-10-18 14:00:00,2024-10-18 16:00:00
40835,40839,1,"SL",-0.00004,2024,2024-10-18 22:00:00,2024-10-21
40881,40894,1,"SL",-0.00562283076654913,2024,2024-10-21 10:30:00,2024-10-21 13:45:00
40902,40907,-1,"TP2",0.00979117248163554,2024,2024-10-21 15:45:00,2024-10-21 17:00:00
40943,40945,-1,"SL",-0.00308191744561012,2024,2024-10-22 03:00:00,2024-10-22 03:30:00
40967,40995,1,"SL",-0.00556984893319765,2024,2024-10-22 09:00:00,2024-10-22 16:00:00
41001,41046,-1,"SL",-0.00004,2024,2024-10-22 17:30:00,2024-10-23 05:45:00
41054,41057,1,"SL",-0.00438494373489193,2024,2024-10-23 07:45:00,2024-10-23 08:30:00
41060,41085,-1,"Trail_SL",0.00639357671458687,2024,2024-10-23 09:15:00,2024-10-23 15:30:00
41114,41126,-1,"SL",-0.0036570882072871,2024,2024-10-23 22:45:00,2024-10-24 02:45:00
41126,41131,1,"SL",-0.00335854769877522,2024,2024-10-24 02:45:00,2024-10-24 04:00:00
41132,41152,1,"TP2",0.00721261988512106,2024,2024-10-24 04:15:00,2024-10-24 09:15:00
41178,41191,-1,"SL",-0.00004,2024,2024-10-24 15:45:00,2024-10-24 19:00:00
41203,41223,1,"SL",-0.00374082474709211,2024,2024-10-24 22:00:00,2024-10-25 04:00:00
41231,41247,-1,"SL",-0.00004,2024,2024-10-25 06:00:00,2024-10-25 10:00:00
41265,41285,1,"Trail_SL",0.0049879112885355,2024,2024-10-25 14:30:00,2024-10-25 19:30:00
41306,41311,1,"SL",-0.00348946152946427,2024,2024-10-28 00:45:00,2024-10-28 02:00:00
41313,41329,-1,"SL",-0.00004,2024,2024-10-28 02:30:00,2024-10-28 06:30:00
41335,41341,1,"SL",-0.0046513163361166,2024,2024-10-28 08:00:00,2024-10-28 09:30:00
41344,41350,-1,"SL",-0.00549434859775713,2024,2024-10-28 10:15:00,2024-10-28 11:45:00
41356,41366,-1,"SL",-0.00508721394321388,2024,2024-10-28 13:15:00,2024-10-28 15:45:00
41368,41413,1,"SL",-0.00565194475123839,2024,2024-10-28 16:15:00,2024-10-29 04:30:00
41416,41428,-1,"SL",-0.00397554176401871,2024,2024-10-29 05:15:00,2024-10-29 08:15:00
41432,41435,1,"Trail_SL",0.00669777976888086,2024,2024-10-29 09:15:00,2024-10-29 10:00:00
41458,41546,-1,"SL",-0.00004,2024,2024-10-29 15:45:00,2024-10-30 14:45:00
41547,41646,1,"SL",-0.00649435930860121,2024,2024-10-30 15:00:00,2024-10-31 16:45:00
41656,41673,-1,"SL",-0.00488943231786589,2024,2024-10-31 19:15:00,2024-11-01 00:30:00
41690,41698,1,"SL",-0.00416861732144079,2024,2024-11-01 04:45:00,2024-11-01 06:45:00
41698,41704,1,"SL",-0.00389048979901208,2024,2024-11-01 06:45:00,2024-11-01 08:15:00
41704,41711,-1,"SL",-0.00427453730995191,2024,2024-11-01 08:15:00,2024-11-01 10:00:00
41720,41725,-1,"SL",-0.00467505139559357,2024,2024-11-01 12:15:00,2024-11-01 13:30:00
41725,41726,1,"SL",-0.00004,2024,2024-11-01 13:30:00,2024-11-01 13:45:00
41728,41731,1,"SL",-0.00661694927301503,2024,2024-11-01 14:15:00,2024-11-01 15:00:00
41739,41768,-1,"SL",-0.00700280957128239,2024,2024-11-01 17:00:00,2024-11-04 02:15:00
41823,41902,1,"Trail_SL",0.00855045043338122,2024,2024-11-04 16:00:00,2024-11-05 12:45:00
41903,41915,1,"SL",-0.00004,2024,2024-11-05 13:00:00,2024-11-05 16:00:00
41943,41949,-1,"Trail_SL",0.00412071326754009,2024,2024-11-06,2024-11-06 01:30:00
41991,41999,-1,"TP2",0.0135314885879749,2024,2024-11-06 12:00:00,2024-11-06 14:00:00
42061,42084,1,"Trail_SL",0.00528107735748493,2024,2024-11-07 06:30:00,2024-11-07 12:15:00
42093,42141,1,"SL",-0.00004,2024,2024-11-07 14:30:00,2024-11-08 03:30:00
42156,42163,-1,"SL",-0.00004,2024,2024-11-08 07:15:00,2024-11-08 09:00:00
42163,42165,-1,"SL",-0.00939550930699685,2024,2024-11-08 09:00:00,2024-11-08 09:30:00
42195,42286,-1,"TP2",0.0121717858289805,2024,2024-11-08 17:00:00,2024-11-11 16:45:00
42329,42343,-1,"TP2",0.00772915797703315,2024,2024-11-12 04:30:00,2024-11-12 08:00:00
42384,42444,-1,"SL",-0.00004,2024,2024-11-12 18:15:00,2024-11-13 10:15:00
42453,42471,-1,"Trail_SL",0.00605520753898267,2024,2024-11-13 12:30:00,2024-11-13 17:00:00
42511,42533,-1,"Trail_SL",0.00627153911852878,2024,2024-11-14 04:00:00,2024-11-14 09:30:00
42535,42552,-1,"SL",-0.0079096874950343,2024,2024-11-14 10:00:00,2024-11-14 14:15:00
42554,42633,1,"TP2",0.0130166430253934,2024,2024-11-14 14:45:00,2024-11-15 11:30:00
42653,42692,-1,"SL",-0.00004,2024,2024-11-15 16:30:00,2024-11-18 03:15:00
42727,42735,-1,"SL",-0.00004,2024,2024-11-18 12:00:00,2024-11-18 14:00:00
42743,42779,1,"Trail_SL",0.00858976418360835,2024,2024-11-18 16:00:00,2024-11-19 02:00:00
42786,42803,1,"SL",-0.00004,2024,2024-11-19 03:45:00,2024-11-19 08:00:00
42805,42809,1,"SL",-0.00564331544699178,2024,2024-11-19 08:30:00,2024-11-19 09:30:00
42814,42843,-1,"SL",-0.00823969505103911,2024,2024-11-19 10:45:00,2024-11-19 18:00:00
42878,42891,1,"SL",-0.00405166864393525,2024,2024-11-20 03:45:00,2024-11-20 07:00:00
42929,43020,-1,"SL",-0.00004,2024,2024-11-20 16:30:00,2024-11-21 16:15:00
43027,43080,-1,"SL",-0.00004,2024,2024-11-21 18:00:00,2024-11-22 08:15:00
43090,43139,-1,"SL",-0.00710544442118325,2024,2024-11-22 10:45:00,2024-11-25
43139,43156,1,"Trail_SL",0.00493401630160753,2024,2024-11-25,2024-11-25 04:15:00
43198,43212,1,"SL",-0.00576470671410882,2024,2024-11-25 14:45:00,2024-11-25 18:15:00
43212,43233,-1,"SL",-0.00004,2024,2024-11-25 18:15:00,2024-11-26 00:30:00
43233,43239,-1,"SL",-0.00004,2024,2024-11-26 00:30:00,2024-11-26 02:00:00
43266,43271,-1,"SL",-0.00597807394542612,2024,2024-11-26 08:45:00,2024-11-26 10:00:00
43278,43290,1,"SL",-0.00004,2024,2024-11-26 11:45:00,2024-11-26 14:45:00
43296,43355,-1,"SL",-0.00688454453893809,2024,2024-11-26 16:15:00,2024-11-27 08:00:00
43379,43382,-1,"SL",-0.00542864525177907,2024,2024-11-27 14:00:00,2024-11-27 14:45:00
43394,43487,-1,"SL",-0.00004,2024,2024-11-27 17:45:00,2024-11-28 18:00:00
43487,43499,1,"SL",-0.00401289671644663,2024,2024-11-28 18:00:00,2024-11-29 00:30:00
43506,43523,1,"Trail_SL",0.00301944405923261,2024,2024-11-29 02:15:00,2024-11-29 06:30:00
43539,43580,-1,"SL",-0.00004,2024,2024-11-29 10:30:00,2024-12-02
43580,43616,-1,"TP2",0.00787346781530526,2024,2024-12-02,2024-12-02 09:00:00
43625,43682,1,"SL",-0.00004,2024,2024-12-02 11:15:00,2024-12-03 02:30:00
43702,43712,1,"TP2",0.00763208551844158,2024,2024-12-03 07:30:00,2024-12-03 10:00:00
43735,43820,1,"SL",-0.010111000836355,2024,2024-12-03 15:45:00,2024-12-04 14:00:00
43828,43899,1,"SL",-0.00004,2024,2024-12-04 16:00:00,2024-12-05 10:45:00
43913,43964,-1,"SL",-0.00588633432980654,2024,2024-12-05 14:15:00,2024-12-06 04:00:00
43967,43981,1,"SL",-0.00404324732881022,2024,2024-12-06 04:45:00,2024-12-06 08:15:00
43988,44004,1,"SL",-0.00547391200672846,2024,2024-12-06 10:00:00,2024-12-06 14:00:00
44013,44073,-1,"SL",-0.00004,2024,2024-12-06 16:15:00,2024-12-09 08:15:00
44073,44074,1,"SL",-0.00004,2024,2024-12-09 08:15:00,2024-12-09 08:30:00
44158,44178,-1,"SL",-0.00004,2024,2024-12-10 06:30:00,2024-12-10 11:30:00
44196,44199,1,"SL",-0.00004,2024,2024-12-10 16:00:00,2024-12-10 16:45:00
44225,44236,1,"TP2",0.00484382466751452,2024,2024-12-11 00:15:00,2024-12-11 03:00:00
44257,44276,-1,"SL",-0.00004,2024,2024-12-11 08:15:00,2024-12-11 13:00:00
44318,44325,-1,"SL",-0.00319688840221428,2024,2024-12-12 00:30:00,2024-12-12 02:15:00
44326,44337,1,"TP2",0.00544987414018395,2024,2024-12-12 02:30:00,2024-12-12 05:15:00
44364,44388,-1,"Trail_SL",0.00864530356590441,2024,2024-12-12 12:00:00,2024-12-12 18:00:00
44404,44436,-1,"SL",-0.00004,2024,2024-12-12 22:00:00,2024-12-13 07:00:00
44443,44475,-1,"TP2",0.00742063287082928,2024,2024-12-13 08:45:00,2024-12-13 16:45:00
44494,44500,-1,"SL",-0.00321845374596985,2024,2024-12-13 21:30:00,2024-12-16
44512,44536,-1,"SL",-0.00004,2024,2024-12-16 03:00:00,2024-12-16 09:00:00
44556,44562,1,"SL",-0.00004,2024,2024-12-16 14:00:00,2024-12-16 15:30:00
44582,44629,-1,"TP2",0.00594994223293321,2024,2024-12-16 20:30:00,2024-12-17 09:15:00
44702,44722,-1,"SL",-0.00314878728910094,2024,2024-12-18 04:30:00,2024-12-18 09:30:00
44727,44753,1,"Trail_SL",0.0030471943948897,2024,2024-12-18 10:45:00,2024-12-18 17:15:00
44761,44764,1,"SL",-0.00452673098332514,2024,2024-12-18 19:15:00,2024-12-18 20:00:00
44764,44770,-1,"TP2",0.00850609468733455,2024,2024-12-18 20:00:00,2024-12-18 21:30:00
