datetime,open,close,high,low,volume,hour,date,atr,atr_pct,in_session,bars_until_session_end,label,barrier_touched,bars_to_exit,realized_return,upper_barrier,lower_barrier,effective_horizon,n_concurrent,sample_weight,label_original,entry_time,exit_time,log_return,realized_return_adj,log_return_adj
2024-06-18T15:45:00Z,2320.89,2326.34,2327.55,2318.28,4478,15,2024-06-18,4.97034956083657,0.213655336745126,TRUE,13,0,vertical,12,0.00158618258724007,2338.76587390209,2313.91412609791,12,2,0.5,0,2024-06-18T15:45:00Z,2024-06-18T18:45:00Z,0.00158492592832487,0.00145618258724007,0.00145512338151637
2024-06-19T02:00:00Z,2328.16,2329.43,2329.59,2328.1,1323,2,2024-06-19,1.46224433666249,0.0627726240609289,TRUE,68,0,vertical,20,-0.00060959118754357,2333.08561084166,2325.77438915834,20,1,1,0,2024-06-19T02:00:00Z,2024-06-19T07:00:00Z,-0.000609777063794377,-0.00073959118754357,-0.000739864820031636
2024-06-19T07:00:00Z,2327.89,2328.01,2328.09,2326.89,1194,7,2024-06-19,1.22216149696947,0.052498120582363,TRUE,48,1,upper,8,0.00131245301455902,2331.06540374242,2324.95459625758,20,2,0.5,1,2024-06-19T07:00:00Z,2024-06-19T09:00:00Z,0.00131159250094141,0.00118245301455902,0.00118175446760491
2024-06-19T09:00:00Z,2330.03,2330.07,2332.59,2329.64,2944,9,2024-06-19,1.56384555756983,0.0671158187337647,TRUE,40,1,upper,4,0.00167789546834405,2333.97961389393,2326.16038610608,20,2,0.5,1,2024-06-19T09:00:00Z,2024-06-19T10:00:00Z,0.00167648937437546,0.00154789546834405,0.00154669871296263
2024-06-19T10:00:00Z,2331.72,2334.41,2334.57,2331.72,2395,10,2024-06-19,1.72440107032158,0.0738688178306975,TRUE,36,-1,lower,4,-0.00184672044576747,2338.7210026758,2330.0989973242,20,2,0.5,-1,2024-06-19T10:00:00Z,2024-06-19T11:00:00Z,-0.00184842773621916,-0.00197672044576747,-0.00197867673607898
2024-06-19T11:00:00Z,2332.43,2329.88,2332.65,2329.1,2391,11,2024-06-19,1.83238454223802,0.078647163898485,TRUE,32,-1,lower,14,-0.00196617909746221,2334.4609613556,2325.29903864441,20,2,0.5,-1,2024-06-19T11:00:00Z,2024-06-19T14:30:00Z,-0.00196811456498384,-0.00209617909746221,-0.0020983791558818
2024-06-19T14:30:00Z,2327.04,2327,2327.59,2325.14,2550,14,2024-06-19,2.23636363771491,0.0961050123641991,TRUE,18,0,vertical,17,0.000988397077782631,2332.59090909429,2321.40909090571,17,2,0.5,0,2024-06-19T14:30:00Z,2024-06-19T18:45:00Z,0.000987908935017068,0.000858397077782631,0.000858028865710818
2024-06-20T02:00:00Z,2329.3,2329.07,2329.31,2328.68,1372,2,2024-06-20,1.24849602125511,0.0536049161792093,TRUE,68,1,upper,5,0.00134012290448017,2332.19124005314,2325.94875994686,20,1,1,1,2024-06-20T02:00:00Z,2024-06-20T03:15:00Z,0.00133922574123061,0.00121012290448017,0.00120939129592281
2024-06-20T03:15:00Z,2333.84,2332.22,2334.27,2330.84,3048,3,2024-06-20,1.81800974403185,0.0779518975067468,TRUE,63,1,upper,1,0.00194879743766858,2336.76502436008,2327.67497563992,20,2,0.5,1,2024-06-20T03:15:00Z,2024-06-20T03:30:00Z,0.00194690099539694,0.00181879743766858,0.00181714542841918
2024-06-20T03:30:00Z,2332.21,2337.32,2338.93,2332.21,3585,3,2024-06-20,2.30820876962865,0.0987545038603463,TRUE,62,1,upper,16,0.00246886259650863,2343.09052192407,2331.54947807593,20,2,0.5,1,2024-06-20T03:30:00Z,2024-06-20T07:30:00Z,0.00246581996211689,0.00233886259650863,0.00233613171466199
2024-06-20T07:30:00Z,2341.56,2342.52,2344.81,2341.41,3246,7,2024-06-20,2.15759494667448,0.092105721474074,TRUE,46,-1,lower,10,-0.00230264303685192,2347.91398736669,2337.12601263331,20,2,0.5,-1,2024-06-20T07:30:00Z,2024-06-20T10:00:00Z,-0.0023052981960351,-0.00243264303685192,-0.00243560672028911
2024-06-20T10:00:00Z,2338.44,2334.07,2338.52,2333.67,3456,10,2024-06-20,2.83167325918211,0.12131912321319,TRUE,36,1,upper,14,0.00303297808032967,2341.14918314796,2326.99081685205,20,2,0.5,1,2024-06-20T10:00:00Z,2024-06-20T13:30:00Z,0.00302838788128522,0.00290297808032967,0.00289877257648656
2024-06-20T13:30:00Z,2339.46,2340.66,2341.24,2339.46,2093,13,2024-06-20,2.27882711857389,0.0973583142606739,TRUE,22,1,upper,9,0.00243395785651678,2346.35706779643,2334.96293220357,20,2,0.5,1,2024-06-20T13:30:00Z,2024-06-20T15:45:00Z,0.00243100057871402,0.00230395785651678,0.00230130781522284
2024-06-20T15:45:00Z,2345.05,2349.18,2349.3,2343.15,4264,15,2024-06-20,4.17162820314439,0.177578057158003,TRUE,13,1,upper,3,0.00443945142895013,2359.60907050786,2338.75092949214,12,2,0.5,1,2024-06-20T15:45:00Z,2024-06-20T16:30:00Z,0.00442962613300522,0.00430945142895013,0.00430019233468777
2024-06-20T16:30:00Z,2355.51,2360.27,2360.47,2354.61,4368,16,2024-06-20,4.85759696009221,0.205806833967818,TRUE,10,0,vertical,9,-0.00169472136662331,2372.41399240023,2348.12600759977,9,2,0.5,0,2024-06-20T16:30:00Z,2024-06-20T18:45:00Z,-0.00169615903140229,-0.00182472136662331,-0.00182638819863412
2024-06-21T02:00:00Z,2360.76,2362.13,2362.55,2360.74,1707,2,2024-06-21,1.73355615417121,0.0733895320821127,TRUE,68,-1,lower,6,-0.00183473830205273,2366.46389038543,2357.79610961457,20,1,1,-1,2024-06-21T02:00:00Z,2024-06-21T03:30:00Z,-0.00183642349594655,-0.00196473830205273,-0.00196667093217364
2024-06-21T03:30:00Z,2360.45,2359.67,2360.47,2356.95,2970,3,2024-06-21,2.11704136612889,0.0897176879024987,TRUE,62,1,upper,17,0.00224294219756256,2364.96260341532,2354.37739658468,20,2,0.5,1,2024-06-21T03:30:00Z,2024-06-21T07:45:00Z,0.00224043055765265,0.00211294219756256,0.00211071307465039
2024-06-21T07:45:00Z,2363.9,2364.36,2365.49,2363.43,2241,7,2024-06-21,1.54635453701053,0.0654026686718827,TRUE,45,-1,lower,2,-0.00163506671679702,2368.22588634253,2360.49411365747,20,2,0.5,-1,2024-06-21T07:45:00Z,2024-06-21T08:15:00Z,-0.00163640489725636,-0.00176506671679702,-0.00176662628248287
2024-06-21T08:15:00Z,2363.85,2361.42,2363.9,2360.38,2906,8,2024-06-21,1.82954717497852,0.0774765681233547,TRUE,43,-1,lower,3,-0.00193691420308385,2365.99386793745,2356.84613206255,20,2,0.5,-1,2024-06-21T08:15:00Z,2024-06-21T09:00:00Z,-0.00193879244712247,-0.00206691420308385,-0.00206905321819397
2024-06-21T09:00:00Z,2358.01,2357.86,2358.45,2356.74,2981,9,2024-06-21,1.93016989055936,0.0818610897406699,TRUE,40,1,upper,3,0.0020465272435168,2362.6854247264,2353.0345752736,20,2,0.5,1,2024-06-21T09:00:00Z,2024-06-21T09:45:00Z,0.00204443595939815,0.0019165272435168,0.00191469304832877
2024-06-21T09:45:00Z,2360.52,2362.83,2364.26,2359.98,3136,9,2024-06-21,2.46734385021783,0.104423248825257,TRUE,37,0,vertical,20,-0.000948015726903663,2368.99835962555,2356.66164037446,20,2,0.5,0,2024-06-21T09:45:00Z,2024-06-21T14:45:00Z,-0.000948465378019527,-0.00107801572690366,-0.00107859720378913
2024-06-21T14:45:00Z,2364.06,2360.59,2364.43,2360.3,3793,14,2024-06-21,2.61818630418502,0.110912369542573,TRUE,17,-1,lower,2,-0.00277280923856442,2367.13546576046,2354.04453423954,16,2,0.5,-1,2024-06-21T14:45:00Z,2024-06-21T15:15:00Z,-0.00277666059513332,-0.00290280923856442,-0.00290703056040942
2024-06-21T15:15:00Z,2363.48,2355.11,2363.69,2353.69,4422,15,2024-06-21,3.52843090638985,0.149820216736791,TRUE,15,-1,lower,2,-0.00374550541841974,2363.93107726597,2346.28892273403,14,2,0.5,-1,2024-06-21T15:15:00Z,2024-06-21T15:45:00Z,-0.00375253738818493,-0.00387550541841974,-0.00388303464888838
2024-06-21T15:45:00Z,2349.58,2340.32,2349.58,2334.65,5929,15,2024-06-21,5.00082903417574,0.213681421095224,TRUE,13,-1,lower,6,-0.00534203552738055,2352.82207258544,2327.81792741456,12,2,0.5,-1,2024-06-21T15:45:00Z,2024-06-21T17:15:00Z,-0.00535635521947184,-0.00547203552738055,-0.00548706195562292
2024-06-21T17:15:00Z,2330.62,2326.47,2330.74,2323.18,5027,17,2024-06-21,5.67249366275142,0.243824062324097,TRUE,7,0,vertical,6,-0.000816687943536618,2340.65123415688,2312.28876584312,6,2,0.5,0,2024-06-21T17:15:00Z,2024-06-21T18:45:00Z,-0.000817021614817757,-0.000946687943536618,-0.000947136335581701
2024-06-24T02:00:00Z,2318.99,2318.87,2320.75,2318.65,1941,2,2024-06-24,1.81242690380344,0.0781599185725563,TRUE,68,1,upper,4,0.00195399796431397,2323.40106725951,2314.33893274049,20,1,1,1,2024-06-24T02:00:00Z,2024-06-24T03:00:00Z,0.00195209139351133,0.00182399796431397,0.00182233650005856
2024-06-24T03:00:00Z,2320.47,2322.71,2323.61,2318.61,3928,3,2024-06-24,2.19834429158547,0.0946456635389466,TRUE,64,0,vertical,20,0.000314288051457142,2328.20586072896,2317.21413927104,20,2,0.5,0,2024-06-24T03:00:00Z,2024-06-24T08:00:00Z,0.000314238673313115,0.000184288051457142,0.000184271072500119
2024-06-24T08:00:00Z,2324.97,2323.44,2325,2322.5,3180,8,2024-06-24,1.90166086907743,0.081846781887091,TRUE,44,1,upper,6,0.00204616954717723,2328.19415217269,2318.68584782731,20,2,0.5,1,2024-06-24T08:00:00Z,2024-06-24T09:30:00Z,0.00204407899353501,0.00191616954717723,0.00191433603614882
2024-06-24T09:30:00Z,2327.36,2331.46,2331.54,2326.88,3192,9,2024-06-24,2.49962391392338,0.10721281574307,TRUE,38,-1,lower,8,-0.00268032039357684,2337.70905978481,2325.21094021519,20,2,0.5,-1,2024-06-24T09:30:00Z,2024-06-24T11:30:00Z,-0.00268391888379233,-0.00281032039357684,-0.00281427675810731
2024-06-24T11:30:00Z,2327.37,2326.89,2327.76,2320.8,3036,11,2024-06-24,3.12712537187592,0.134390769304777,TRUE,30,0,vertical,20,0.00264731035846143,2334.70781342969,2319.07218657031,20,2,0.5,1,2024-06-24T11:30:00Z,2024-06-24T16:30:00Z,0.00264381240448097,0.00251731035846143,0.00251414723999625
2024-06-24T16:30:00Z,2329.32,2333.05,2333.53,2329.32,4162,16,2024-06-24,3.26694199836474,0.140028803427477,TRUE,10,0,vertical,9,-0.000668652622104284,2341.21735499591,2324.88264500409,9,2,0.5,0,2024-06-24T16:30:00Z,2024-06-24T18:45:00Z,-0.000668876269969484,-0.000798652622104284,-0.000798971715017294
2024-06-25T02:00:00Z,2330.74,2329.43,2330.78,2329.42,1381,2,2024-06-25,1.2909579697272,0.0554194790024685,TRUE,68,-1,lower,6,-0.00138548697506176,2332.65739492432,2326.20260507568,20,1,1,-1,2024-06-25T02:00:00Z,2024-06-25T03:30:00Z,-0.00138644764957804,-0.00151548697506176,-0.00151663648697457
2024-06-25T03:30:00Z,2326.92,2324.63,2327.43,2324.58,2767,3,2024-06-25,1.76847678095084,0.0760756241187129,TRUE,62,1,upper,16,0.00190189060296791,2329.05119195238,2320.20880804762,20,2,0.5,1,2024-06-25T03:30:00Z,2024-06-25T07:30:00Z,0.0019000842989343,0.00177189060296791,0.00177032265669318
2024-06-25T07:30:00Z,2328.93,2325.89,2329.96,2325.25,2772,7,2024-06-25,2.09097875324384,0.0899001566386994,TRUE,46,1,upper,15,0.00224750391596751,2331.11744688311,2320.66255311689,20,2,0.5,1,2024-06-25T07:30:00Z,2024-06-25T11:15:00Z,0.00224498205692656,0.00211750391596751,0.00211526516437028
2024-06-25T11:15:00Z,2329.8,2332.15,2333.9,2329.77,2732,11,2024-06-25,2.60153291190915,0.111550839864895,TRUE,31,-1,lower,13,-0.00278877099662231,2338.65383227977,2325.64616772023,20,2,0.5,-1,2024-06-25T11:15:00Z,2024-06-25T14:30:00Z,-0.00279266686326386,-0.00291877099662231,-0.0029230389154292
2024-06-25T14:30:00Z,2329.6,2326.01,2329.61,2325.18,1042,14,2024-06-25,2.74337911462957,0.117943564930055,TRUE,18,-1,lower,12,-0.00294858912325133,2332.86844778657,2319.15155221343,17,2,0.5,-1,2024-06-25T14:30:00Z,2024-06-25T17:30:00Z,-0.00295294477628815,-0.00307858912325133,-0.00308333772725108
2024-06-25T17:30:00Z,2320.85,2319.98,2320.92,2315.55,3696,17,2024-06-25,4.06492058494894,0.175213604640942,TRUE,6,0,vertical,5,-0.000987077474805801,2330.14230146237,2309.81769853763,5,2,0.5,0,2024-06-25T17:30:00Z,2024-06-25T18:45:00Z,-0.000987564956590981,-0.0011170774748058,-0.0011177018708907
2024-06-26T02:00:00Z,2319.85,2321.22,2321.24,2318.59,1606,2,2024-06-26,1.76982540773443,0.0762454833119839,TRUE,68,-1,lower,4,-0.00190613708279959,2325.64456351934,2316.79543648066,20,1,1,-1,2024-06-26T02:00:00Z,2024-06-26T03:00:00Z,-0.00190795607395405,-0.00203613708279959,-0.00203821282805611
2024-06-26T03:00:00Z,2317.96,2320.09,2320.38,2316.43,3272,3,2024-06-26,2.1558074500146,0.0929191302929886,TRUE,64,-1,lower,2,-0.00232297825732474,2325.47951862504,2314.70048137496,20,2,0.5,-1,2024-06-26T03:00:00Z,2024-06-26T03:30:00Z,-0.00232568055705022,-0.00245297825732473,-0.00245599173749974
2024-06-26T03:30:00Z,2318.97,2314.45,2320.11,2310.52,3769,3,2024-06-26,2.87800403451185,0.1243493717519,TRUE,62,0,vertical,20,0.000311089027630865,2321.64501008628,2307.25498991372,20,2,0.5,0,2024-06-26T03:30:00Z,2024-06-26T08:30:00Z,0.000311040649472233,0.000181089027630865,0.000181072632992075
2024-06-26T08:30:00Z,2312.24,2315.17,2316.67,2311.91,3211,8,2024-06-26,2.71003672691727,0.117055625587636,TRUE,42,-1,lower,15,-0.00292639063969095,2321.94509181729,2308.39490818271,20,2,0.5,-1,2024-06-26T08:30:00Z,2024-06-26T12:15:00Z,-0.00293068089279431,-0.00305639063969095,-0.00306107094054692
2024-06-26T12:15:00Z,2313.4,2308.24,2313.91,2307.62,3584,12,2024-06-26,2.89258766342951,0.125315723816826,TRUE,27,1,upper,7,0.0031328930954207,2315.47146915857,2301.00853084143,20,2,0.5,1,2024-06-26T12:15:00Z,2024-06-26T14:00:00Z,0.00312799581162543,0.0030028930954207,0.00299839341773288
2024-06-26T14:00:00Z,2312.93,2315.5,2316.02,2312.77,3441,14,2024-06-26,3.29660903839658,0.142371368533646,TRUE,20,-1,lower,4,-0.00355928421334126,2323.74152259599,2307.25847740401,19,2,0.5,-1,2024-06-26T14:00:00Z,2024-06-26T15:00:00Z,-0.00356563353590319,-0.00368928421334126,-0.00369610640685403
2024-06-26T15:00:00Z,2310,2304.19,2311.44,2302.73,4869,15,2024-06-26,4.04833119009198,0.175694330332654,TRUE,16,-1,lower,3,-0.00439235825831637,2314.31082797523,2294.06917202477,15,2,0.5,-1,2024-06-26T15:00:00Z,2024-06-26T15:45:00Z,-0.00440203300421177,-0.00452235825831637,-0.00453261505538063
2024-06-26T15:45:00Z,2295.04,2296.08,2298.52,2293.53,4666,15,2024-06-26,4.542833437577,0.19785170540996,TRUE,13,0,vertical,12,0.00153304762900247,2307.43708359394,2284.72291640606,12,2,0.5,0,2024-06-26T15:45:00Z,2024-06-26T18:45:00Z,0.00153187371111434,0.00140304762900247,0.00140206427736327
2024-06-27T02:00:00Z,2298.31,2299.57,2299.69,2298.06,1919,2,2024-06-27,1.33310946333996,0.0579721192805594,TRUE,68,0,vertical,20,9.1321420961326e-05,2302.90277365835,2296.23722634165,20,1,1,0,2024-06-27T02:00:00Z,2024-06-27T07:00:00Z,9.13172514141243e-05,-3.8678579038674e-05,-3.8679327074247e-05
2024-06-27T07:00:00Z,2300.41,2299.78,2300.52,2299.54,1219,7,2024-06-27,1.27195951207272,0.0553078778001686,TRUE,48,-1,lower,4,-0.00138269694500418,2302.95989878018,2296.60010121982,20,2,0.5,-1,2024-06-27T07:00:00Z,2024-06-27T08:00:00Z,-0.00138365375250992,-0.00151269694500418,-0.00151384222614917
2024-06-27T08:00:00Z,2297.33,2298.86,2299.32,2296.45,2506,8,2024-06-27,1.69071963587101,0.073546002621778,TRUE,44,1,upper,2,0.00183865006554447,2303.08679908968,2294.63320091032,20,2,0.5,1,2024-06-27T08:00:00Z,2024-06-27T08:30:00Z,0.00183696181759412,0.00170865006554447,0.00170719198368614
2024-06-27T08:30:00Z,2301.43,2300.28,2303.28,2299.69,3526,8,2024-06-27,2.01648290505555,0.0876624978287667,TRUE,42,1,upper,8,0.00219156244571926,2305.32120726264,2295.23879273736,20,2,0.5,1,2024-06-27T08:30:00Z,2024-06-27T10:30:00Z,0.00218916447563743,0.00206156244571926,0.00205944034192622
2024-06-27T10:30:00Z,2303.5,2305.94,2306.33,2302.99,3083,10,2024-06-27,2.12661868815198,0.0922235048679491,TRUE,34,1,upper,3,0.00230558762169868,2311.25654672038,2300.62345327962,20,2,0.5,1,2024-06-27T10:30:00Z,2024-06-27T11:15:00Z,0.00230293383280377,0.00217558762169868,0.0021732244578415
2024-06-27T11:15:00Z,2310.19,2311.81,2313.32,2310.12,2880,11,2024-06-27,2.39689502366281,0.103680450541472,TRUE,31,1,upper,11,0.00259201126353672,2317.80223755916,2305.81776244084,20,2,0.5,1,2024-06-27T11:15:00Z,2024-06-27T14:00:00Z,0.00258865779590883,0.00246201126353672,0.00245898547913177
2024-06-27T14:00:00Z,2316.95,2319.29,2320.12,2316.95,3725,14,2024-06-27,2.56865203608096,0.11075165400105,TRUE,20,1,upper,8,0.00276879135002634,2325.7116300902,2312.8683699098,19,2,0.5,1,2024-06-27T14:00:00Z,2024-06-27T16:00:00Z,0.00276496530797061,0.00263879135002634,0.0026353158528638
2024-06-27T16:00:00Z,2322.95,2327.24,2330.72,2322.84,4512,16,2024-06-27,4.17344414183255,0.179330199800302,TRUE,12,0,vertical,11,-0.000833605472576786,2337.67361035458,2316.80638964542,11,2,0.5,0,2024-06-27T16:00:00Z,2024-06-27T18:45:00Z,-0.000833953114829864,-0.000963605472576786,-0.000964070038793189
2024-06-28T02:00:00Z,2327.67,2326.42,2328.15,2326.26,1548,2,2024-06-28,1.34750349778444,0.0579217638166985,TRUE,68,-1,lower,3,-0.00144804409541744,2329.78875874446,2323.05124125554,20,1,1,-1,2024-06-28T02:00:00Z,2024-06-28T02:45:00Z,-0.00144909352447061,-0.00157804409541744,-0.00157929051844719
2024-06-28T02:45:00Z,2324.14,2321.43,2324.74,2321.25,2142,2,2024-06-28,1.73687004988483,0.0748189714910565,TRUE,65,1,upper,20,0.00187047428727636,2325.77217512471,2317.08782487529,20,2,0.5,1,2024-06-28T02:45:00Z,2024-06-28T07:45:00Z,0.00186872712858438,0.00174047428727636,0.00173896141705753
2024-06-28T07:45:00Z,2324.34,2325.65,2326.89,2324.24,2434,7,2024-06-28,1.79725025654288,0.0772794812866457,TRUE,45,1,upper,10,0.00193198703216605,2330.14312564136,2321.15687435864,20,2,0.5,1,2024-06-28T07:45:00Z,2024-06-28T10:15:00Z,0.0019301231455037,0.00180198703216605,0.001800365401347
2024-06-28T10:15:00Z,2328.37,2329.12,2331.84,2327.75,2604,10,2024-06-28,2.19230245472367,0.0941257837605476,TRUE,35,1,upper,8,0.00235314459401375,2334.60075613681,2323.63924386319,20,2,0.5,1,2024-06-28T10:15:00Z,2024-06-28T12:15:00Z,0.00235038028497014,0.00222314459401375,0.00222067706451065
2024-06-28T12:15:00Z,2331.02,2334.59,2335.45,2330.85,2909,12,2024-06-28,2.27083052796106,0.0972689220788685,TRUE,27,-1,lower,13,-0.00243172305197162,2340.2670763199,2328.9129236801,20,2,0.5,-1,2024-06-28T12:15:00Z,2024-06-28T15:30:00Z,-0.00243468449238175,-0.00256172305197162,-0.00256500987896276
2024-06-28T15:30:00Z,2331.45,2331.05,2332.09,2326.87,4611,15,2024-06-28,3.56125604027225,0.15277475988384,TRUE,14,0,vertical,13,-0.000480470174385082,2339.95314010068,2322.14685989932,13,2,0.5,0,2024-06-28T15:30:00Z,2024-06-28T18:45:00Z,-0.000480585637165128,-0.000610470174385082,-0.000610656587172157
2024-07-01T02:00:00Z,2324.91,2322.41,2324.91,2322.27,2154,2,2024-07-01,1.82454584093239,0.0785626069872413,TRUE,68,1,upper,5,0.00196406517468113,2326.97136460233,2317.84863539767,20,1,1,1,2024-07-01T02:00:00Z,2024-07-01T03:15:00Z,0.00196213892045604,0.00183406517468113,0.0018323853307971
2024-07-01T03:15:00Z,2325.88,2327.68,2327.83,2325.08,2769,3,2024-07-01,2.04877357361212,0.0880178363697812,TRUE,63,-1,lower,13,-0.00220044590924461,2332.80193393403,2322.55806606597,20,2,0.5,-1,2024-07-01T03:15:00Z,2024-07-01T06:30:00Z,-0.00220287044770783,-0.00233044590924461,-0.00233316562456712
2024-07-01T06:30:00Z,2324.18,2322.02,2324.22,2321.38,1733,6,2024-07-01,1.85871305334142,0.080047245645663,TRUE,50,1,upper,7,0.00200118114114165,2326.66678263335,2317.37321736665,20,2,0.5,1,2024-07-01T06:30:00Z,2024-07-01T08:15:00Z,0.0019991814455527,0.00187118114114165,0.00186943266251716
2024-07-01T08:15:00Z,2324.24,2327.25,2327.54,2323.08,3221,8,2024-07-01,2.45613318240272,0.105538003325931,TRUE,43,1,upper,19,0.0026384500831482,2333.39033295601,2321.10966704399,20,2,0.5,1,2024-07-01T08:15:00Z,2024-07-01T13:00:00Z,0.00263497548408981,0.0025084500831482,0.002505309173685
2024-07-01T13:00:00Z,2332.58,2333.72,2334.09,2331.99,3044,13,2024-07-01,2.47468964378619,0.106040555155982,TRUE,24,-1,lower,7,-0.00265101387889959,2339.90672410947,2327.53327589053,20,2,0.5,-1,2024-07-01T13:00:00Z,2024-07-01T14:45:00Z,-0.00265453403889763,-0.00278101387889959,-0.0027848880824733
2024-07-01T14:45:00Z,2330.14,2327.25,2330.16,2327.04,3551,14,2024-07-01,2.83631000008501,0.121873885490816,TRUE,17,-1,lower,7,-0.00304684713727038,2334.34077500021,2320.15922499979,16,2,0.5,-1,2024-07-01T14:45:00Z,2024-07-01T16:30:00Z,-0.0030514982258492,-0.00317684713727038,-0.00318190402895859
2024-07-01T16:30:00Z,2323.84,2322.54,2324.34,2319.23,5067,16,2024-07-01,4.58065932347967,0.197226283443113,TRUE,10,0,vertical,9,0.00238962515177357,2333.9916483087,2311.0883516913,9,2,0.5,0,2024-07-01T16:30:00Z,2024-07-01T18:45:00Z,0.00238677453795314,0.00225962515177357,0.00225707603816547
2024-07-02T02:00:00Z,2332.16,2333.47,2333.88,2332.14,1623,2,2024-07-02,1.23060155997882,0.0527369779760965,TRUE,68,-1,lower,12,-0.00131842444940242,2336.54650389995,2330.39349610005,20,1,1,-1,2024-07-02T02:00:00Z,2024-07-02T05:00:00Z,-0.00131929433558704,-0.00144842444940242,-0.00144947443009617
2024-07-02T05:00:00Z,2332.3,2328.98,2332.61,2328.25,2150,5,2024-07-02,1.75806845876971,0.0754866275695672,TRUE,56,-1,lower,17,-0.00188716568923926,2333.37517114692,2324.58482885308,20,2,0.5,-1,2024-07-02T05:00:00Z,2024-07-02T09:15:00Z,-0.00188894862989803,-0.00201716568923926,-0.00201920290801441
2024-07-02T09:15:00Z,2326.3,2324.2,2326.75,2323.27,3317,9,2024-07-02,2.15267546185054,0.0926200611759117,TRUE,39,1,upper,2,0.00231550152939785,2329.58168865463,2318.81831134537,20,2,0.5,1,2024-07-02T09:15:00Z,2024-07-02T09:45:00Z,0.00231282488678196,0.00218550152939785,0.00218311679485898
2024-07-02T09:45:00Z,2327.17,2330.72,2330.86,2327.14,3020,9,2024-07-02,2.41716712409895,0.103709030861663,TRUE,37,-1,lower,8,-0.00259272577154151,2336.76291781025,2324.67708218975,20,2,0.5,-1,2024-07-02T09:45:00Z,2024-07-02T11:45:00Z,-0.00259609270595557,-0.00272272577154151,-0.00272643913119328
2024-07-02T11:45:00Z,2326.5,2324.8,2326.64,2324.08,3054,11,2024-07-02,2.5192256037146,0.108363110965012,TRUE,29,1,upper,15,0.00270907777412529,2331.09806400929,2318.50193599071,20,2,0.5,1,2024-07-02T11:45:00Z,2024-07-02T15:30:00Z,0.00270541483689531,0.00257907777412529,0.00257575766037193
2024-07-02T15:30:00Z,2328.59,2333.23,2333.73,2327.11,4648,15,2024-07-02,3.33015575756201,0.142727281817995,TRUE,14,-1,lower,2,-0.00356818204544986,2341.55538939391,2324.9046106061,13,2,0.5,-1,2024-07-02T15:30:00Z,2024-07-02T16:00:00Z,-0.00357456319091922,-0.00369818204544986,-0.00370503722702899
2024-07-02T16:00:00Z,2334.19,2326.84,2335.13,2323.6,5748,16,2024-07-02,4.32292616362525,0.185785278043409,TRUE,12,0,vertical,11,-0.00173626033590619,2337.64731540906,2316.03268459094,11,2,0.5,0,2024-07-02T16:00:00Z,2024-07-02T18:45:00Z,-0.00173776938286848,-0.00186626033590619,-0.00186800396944736
2024-07-03T02:00:00Z,2330.14,2331.48,2331.76,2330.11,1414,2,2024-07-03,1.304485527809,0.0559509636715304,TRUE,68,-1,lower,9,-0.00139877409178835,2334.74121381952,2328.21878618048,20,1,1,-1,2024-07-03T02:00:00Z,2024-07-03T04:15:00Z,-0.00139975328949238,-0.00152877409178835,-0.00152994385925898
2024-07-03T04:15:00Z,2329.68,2328.41,2329.82,2328.21,1077,4,2024-07-03,1.55798186645725,0.0669118353922743,TRUE,59,1,upper,6,0.00167279588480695,2332.30495466614,2324.51504533386,20,2,0.5,1,2024-07-03T04:15:00Z,2024-07-03T05:45:00Z,0.00167139832011397,0.00154279588480695,0.00154160699788528
2024-07-03T05:45:00Z,2330.45,2331.67,2332.36,2330.45,1485,5,2024-07-03,1.67055159109194,0.0716461416534902,TRUE,53,1,upper,10,0.00179115354133718,2335.84637897773,2327.49362102227,20,2,0.5,1,2024-07-03T05:45:00Z,2024-07-03T08:15:00Z,0.00178955133874136,0.00166115354133718,0.00165977535183832
2024-07-03T08:15:00Z,2334.44,2335.18,2336.03,2334.35,2779,8,2024-07-03,1.69217277406854,0.0724643399681624,TRUE,43,1,upper,2,0.00181160849920413,2339.41043193517,2330.94956806483,20,2,0.5,1,2024-07-03T08:15:00Z,2024-07-03T08:45:00Z,0.00180996951569271,0.00168160849920413,0.00168019617872362
2024-07-03T08:45:00Z,2336.91,2340.07,2341.09,2335.95,3987,8,2024-07-03,2.20325994699554,0.0941535914308351,TRUE,41,1,upper,4,0.00235383978577094,2345.57814986749,2334.56185013251,20,2,0.5,1,2024-07-03T08:45:00Z,2024-07-03T09:45:00Z,0.00235107384444062,0.00222383978577094,0.00222137071394383
2024-07-03T09:45:00Z,2340.67,2345.29,2347.07,2340.17,3379,9,2024-07-03,2.89036185122382,0.123241128015035,TRUE,37,1,upper,19,0.00308102820037592,2352.51590462806,2338.06409537194,20,2,0.5,1,2024-07-03T09:45:00Z,2024-07-03T14:30:00Z,0.00307629155964539,0.00295102820037592,0.00294668246415048
2024-07-03T14:30:00Z,2348.21,2352.6,2356.07,2347.58,4710,14,2024-07-03,3.3760455385185,0.143502743284813,TRUE,18,1,upper,6,0.00358756858212033,2361.0401138463,2344.1598861537,17,2,0.5,1,2024-07-03T14:30:00Z,2024-07-03T16:00:00Z,0.00358114860810421,0.00345756858212034,0.00345160493439746
