datetime,open,close,high,low,volume,hour,date,atr,atr_pct,in_session,bars_until_session_end,label,barrier_touched,bars_to_exit,realized_return,upper_barrier,lower_barrier,effective_horizon,n_concurrent,sample_weight,entry_time,exit_time
2024-10-01T02:00:00Z,2635.58,2636.38,2636.56,2635.28,1998,2,2024-10-01,1.8377200044116,0.0697061881978926,TRUE,68,1,upper,20,0.00174265470494739,2640.97430001103,2631.78569998897,20,1,1,2024-10-01T02:00:00Z,2024-10-01T07:00:00Z
2024-10-01T14:30:00Z,2655.79,2653.74,2655.8,2653.07,3880,14,2024-10-01,2.69483510158913,0.101548573017294,TRUE,18,1,upper,4,0.00253871432543237,2660.47708775397,2647.00291224603,17,1,1,2024-10-01T14:30:00Z,2024-10-01T15:30:00Z
2024-10-01T15:45:00Z,2662.45,2667.85,2671.7,2661.9,6216,15,2024-10-01,4.92131177913735,0.184467334338038,TRUE,13,-1,lower,5,-0.00461168335845103,2680.15327944784,2655.54672055216,12,1,1,2024-10-01T15:45:00Z,2024-10-01T17:00:00Z
2024-10-02T02:00:00Z,2660.28,2658.05,2660.53,2658.02,3095,2,2024-10-02,2.19524616885304,0.0825885957319478,TRUE,68,0,vertical,20,-0.00120012791331994,2663.53811542213,2652.56188457787,20,1,1,2024-10-02T02:00:00Z,2024-10-02T07:00:00Z
2024-10-02T07:30:00Z,2649.35,2646.79,2650.11,2645.62,4203,7,2024-10-02,2.8629479455768,0.108166796216428,TRUE,46,1,upper,6,0.00270416990541062,2653.94736986394,2639.63263013606,20,1,1,2024-10-02T07:30:00Z,2024-10-02T09:00:00Z
2024-10-02T17:15:00Z,2641.51,2647.03,2647.43,2641.08,4781,17,2024-10-02,5.35376339768477,0.202255486250053,TRUE,7,0,vertical,6,0.00098601073656123,2660.41440849421,2633.64559150579,6,1,1,2024-10-02T17:15:00Z,2024-10-02T18:45:00Z
2024-10-03T02:00:00Z,2660.27,2659.23,2662.86,2659.14,3374,2,2024-10-03,1.76935957970801,0.0665365380094241,TRUE,68,-1,lower,13,-0.00166341345023559,2663.65339894927,2654.80660105073,20,1,1,2024-10-03T02:00:00Z,2024-10-03T05:15:00Z
2024-10-03T09:45:00Z,2646.65,2645.18,2648.33,2643.41,4498,9,2024-10-03,3.04368769802257,0.115065428364897,TRUE,37,1,upper,19,0.00287663570912243,2652.78921924506,2637.57078075494,20,1,1,2024-10-03T09:45:00Z,2024-10-03T14:30:00Z
2024-10-04T02:00:00Z,2655.74,2656.72,2657.08,2655.46,1628,2,2024-10-04,1.59215581774835,0.0599293797520381,TRUE,68,1,upper,9,0.00149823449380103,2660.70038954437,2652.73961045563,20,1,1,2024-10-04T02:00:00Z,2024-10-04T04:15:00Z
2024-10-04T04:45:00Z,2663.14,2662.01,2663.45,2661.97,2994,4,2024-10-04,1.72840649009224,0.0649286249898476,TRUE,57,1,upper,10,0.00162321562474625,2666.33101622523,2657.68898377477,20,1,1,2024-10-04T04:45:00Z,2024-10-04T07:15:00Z
2024-10-04T14:45:00Z,2640.9,2638.74,2646.44,2631.95,6812,14,2024-10-04,4.99370723219191,0.189245898883251,TRUE,17,1,upper,2,0.00473114747208136,2651.22426808048,2626.25573191952,16,1,1,2024-10-04T14:45:00Z,2024-10-04T15:15:00Z
2024-10-04T15:30:00Z,2651.48,2651.7,2653.48,2648.71,6163,15,2024-10-04,5.70978257226787,0.215325360043288,TRUE,14,1,upper,6,0.00538313400108213,2665.97445643067,2637.42554356933,13,1,1,2024-10-04T15:30:00Z,2024-10-04T17:00:00Z
2024-10-07T02:00:00Z,2650.09,2649.53,2650.46,2648.44,3016,2,2024-10-07,2.28316561696009,0.0861724765131963,TRUE,68,-1,lower,7,-0.00215431191282992,2655.2379140424,2643.8220859576,20,1,1,2024-10-07T02:00:00Z,2024-10-07T03:45:00Z
2024-10-07T10:00:00Z,2651.97,2653.43,2656.33,2651.97,4940,10,2024-10-07,2.98113618075259,0.112350285507912,TRUE,36,-1,lower,18,-0.00280875713769779,2660.88284045188,2645.97715954812,20,1,1,2024-10-07T10:00:00Z,2024-10-07T14:30:00Z
2024-10-07T14:45:00Z,2643.08,2639.97,2643.8,2637.65,5229,14,2024-10-07,3.90917880227008,0.148076637320503,TRUE,17,1,upper,1,0.00370191593301256,2649.74294700568,2630.19705299433,16,1,1,2024-10-07T14:45:00Z,2024-10-07T15:00:00Z
2024-10-07T15:00:00Z,2639.95,2649.3,2649.88,2639.63,5862,15,2024-10-07,4.54326092204307,0.171489107388483,TRUE,16,0,vertical,15,-0.000951194655191931,2660.65815230511,2637.94184769489,15,2,0.5,2024-10-07T15:00:00Z,2024-10-07T18:45:00Z
2024-10-08T02:00:00Z,2642.9,2643.34,2644.04,2642.68,2592,2,2024-10-08,2.05511626941392,0.077746951561809,TRUE,68,-1,lower,5,-0.00194367378904519,2648.47779067354,2638.20220932647,20,1,1,2024-10-08T02:00:00Z,2024-10-08T03:15:00Z
2024-10-08T04:00:00Z,2647.16,2641.03,2648.19,2640.99,4999,4,2024-10-08,3.5223862312082,0.133371685713839,TRUE,60,-1,lower,20,-0.00333429214284589,2649.83596557802,2632.22403442198,20,1,1,2024-10-08T04:00:00Z,2024-10-08T09:00:00Z
2024-10-08T16:30:00Z,2627.52,2624.93,2628.03,2619.61,6721,16,2024-10-08,5.65351898588117,0.215377895253632,TRUE,10,-1,lower,3,-0.00538444738134087,2639.0637974647,2610.7962025353,9,1,1,2024-10-08T16:30:00Z,2024-10-08T17:15:00Z
2024-10-09T02:00:00Z,2621.87,2622.58,2623.15,2621.42,2597,2,2024-10-09,2.19517948289968,0.0837030513044283,TRUE,68,-1,lower,8,-0.00209257628261079,2628.06794870725,2617.09205129275,20,1,1,2024-10-09T02:00:00Z,2024-10-09T04:00:00Z
2024-10-09T15:45:00Z,2609.49,2609.54,2612.2,2608.2,5335,15,2024-10-09,3.88087431660397,0.148718713512879,TRUE,13,0,vertical,12,-0.000344888371130579,2619.24218579151,2599.83781420849,12,1,1,2024-10-09T15:45:00Z,2024-10-09T18:45:00Z
2024-10-10T02:00:00Z,2608.32,2606.72,2608.67,2606.36,2778,2,2024-10-10,1.5813571670136,0.0606646347522405,TRUE,68,1,upper,5,0.00151661586880604,2610.67339291753,2602.76660708247,20,1,1,2024-10-10T02:00:00Z,2024-10-10T03:15:00Z
2024-10-10T14:45:00Z,2621.05,2624.96,2627.21,2620.16,6280,14,2024-10-10,4.53846175009316,0.172896415567977,TRUE,17,0,vertical,16,-0.00219812873339022,2636.30615437523,2613.61384562477,16,1,1,2024-10-10T14:45:00Z,2024-10-10T18:45:00Z
2024-10-11T02:00:00Z,2633.1,2633.33,2634.3,2632.85,2452,2,2024-10-11,2.2280953101043,0.0846113214106966,TRUE,68,1,upper,9,0.00211528303526737,2638.90023827526,2627.75976172474,20,1,1,2024-10-11T02:00:00Z,2024-10-11T04:15:00Z
2024-10-14T02:00:00Z,2647.98,2645.81,2648.02,2645.04,2725,2,2024-10-14,2.56318413029012,0.0968771049429142,TRUE,68,1,upper,10,0.00242192762357294,2652.21796032573,2639.40203967427,20,1,1,2024-10-14T02:00:00Z,2024-10-14T04:30:00Z
2024-10-14T05:00:00Z,2655.09,2656.08,2656.63,2653.64,3719,5,2024-10-14,3.07410854400229,0.115738552453325,TRUE,56,1,upper,13,0.00289346381133308,2663.76527136001,2648.39472863999,20,1,1,2024-10-14T05:00:00Z,2024-10-14T08:15:00Z
2024-10-14T08:30:00Z,2665.56,2664.01,2666.44,2663.25,4011,8,2024-10-14,2.8881404971522,0.108413275368794,TRUE,42,-1,lower,12,-0.00271033188421984,2671.23035124288,2656.78964875712,20,1,1,2024-10-14T08:30:00Z,2024-10-14T11:30:00Z
2024-10-15T02:00:00Z,2649.31,2648.49,2650.03,2648.44,2675,2,2024-10-15,1.65005894862736,0.0623018757339978,TRUE,68,1,upper,9,0.00155754689334993,2652.61514737157,2644.36485262843,20,1,1,2024-10-15T02:00:00Z,2024-10-15T04:15:00Z
2024-10-16T02:00:00Z,2660.38,2660.13,2660.39,2658.66,2547,2,2024-10-16,1.64760593891956,0.0619370458932291,TRUE,68,1,upper,4,0.00154842614733069,2664.2490148473,2656.0109851527,20,1,1,2024-10-16T02:00:00Z,2024-10-16T03:00:00Z
2024-10-16T03:15:00Z,2663.79,2663.61,2664.55,2661.94,3855,3,2024-10-16,1.97611853087261,0.0741894846044508,TRUE,63,1,upper,3,0.00185473711511122,2668.55029632718,2658.66970367282,20,1,1,2024-10-16T03:15:00Z,2024-10-16T04:00:00Z
2024-10-16T08:15:00Z,2673.01,2676.95,2677.63,2671.79,5137,8,2024-10-16,2.97930979815326,0.111294936332515,TRUE,43,0,vertical,20,0.000377295055940611,2684.39827449538,2669.50172550462,20,1,1,2024-10-16T08:15:00Z,2024-10-16T13:15:00Z
2024-10-16T16:00:00Z,2675,2678.32,2679.05,2673.31,5486,16,2024-10-16,4.28330003467829,0.159924879576686,TRUE,12,-1,lower,4,-0.00399812198941721,2689.0282500867,2667.6117499133,11,1,1,2024-10-16T16:00:00Z,2024-10-16T17:00:00Z
2024-10-17T02:00:00Z,2674.05,2675.3,2675.61,2674.04,1829,2,2024-10-17,1.22906079748274,0.0459410457699227,TRUE,68,1,upper,4,0.00114852614424814,2678.37265199371,2672.22734800629,20,1,1,2024-10-17T02:00:00Z,2024-10-17T03:00:00Z
2024-10-17T03:45:00Z,2680.69,2682.92,2682.95,2680.25,4243,3,2024-10-17,1.9036058213475,0.0709527612208901,TRUE,61,-1,lower,7,-0.0017738190305222,2687.67901455337,2678.16098544663,20,1,1,2024-10-17T03:45:00Z,2024-10-17T05:30:00Z
2024-10-18T02:00:00Z,2693.68,2694.26,2694.4,2693.13,1985,2,2024-10-18,1.46268744021454,0.0542890233390444,TRUE,68,1,upper,5,0.00135722558347611,2697.91671860054,2690.60328139946,20,1,1,2024-10-18T02:00:00Z,2024-10-18T03:15:00Z
2024-10-18T03:15:00Z,2697.2,2699.69,2700.25,2696.09,4239,3,2024-10-18,2.15677730591509,0.0798898134939601,TRUE,63,1,upper,1,0.00199724533734897,2705.08194326479,2694.29805673521,20,2,0.5,2024-10-18T03:15:00Z,2024-10-18T03:30:00Z
2024-10-18T03:30:00Z,2699.72,2704.73,2705.12,2699.61,4801,3,2024-10-18,2.49209957532356,0.092138571144756,TRUE,62,1,upper,4,0.00230346427861883,2710.96024893831,2698.49975106169,20,2,0.5,2024-10-18T03:30:00Z,2024-10-18T04:30:00Z
2024-10-21T02:00:00Z,2723.39,2722.55,2724.38,2722.23,2577,2,2024-10-21,2.09951439427915,0.0771157332015629,TRUE,68,1,upper,4,0.00192789333003906,2727.7987859857,2717.3012140143,20,1,1,2024-10-21T02:00:00Z,2024-10-21T03:00:00Z
2024-10-21T03:15:00Z,2728.21,2727.24,2728.71,2725.65,4905,3,2024-10-21,2.83565285467788,0.103975185707084,TRUE,63,0,vertical,20,7.33342133454942e-06,2734.32913213669,2720.15086786331,20,1,1,2024-10-21T03:15:00Z,2024-10-21T08:15:00Z
2024-10-21T16:45:00Z,2727.5,2725.17,2727.54,2722.2,6199,16,2024-10-21,4.48142795581075,0.164445812768038,TRUE,9,0,vertical,8,-0.000645831269241999,2736.37356988953,2713.96643011047,8,1,1,2024-10-21T16:45:00Z,2024-10-21T18:45:00Z
2024-10-22T02:00:00Z,2721.37,2722.48,2723.49,2720.57,2661,2,2024-10-22,1.87670194253862,0.0689335437740084,TRUE,68,1,upper,5,0.00172333859435019,2727.17175485635,2717.78824514365,20,1,1,2024-10-22T02:00:00Z,2024-10-22T03:15:00Z
2024-10-22T03:45:00Z,2729.98,2728.03,2730.14,2727.68,3704,3,2024-10-22,2.05836979534022,0.0754526084881844,TRUE,61,1,upper,9,0.00188631521220455,2733.17592448835,2722.88407551165,20,1,1,2024-10-22T03:45:00Z,2024-10-22T06:00:00Z
2024-10-23T02:00:00Z,2746.46,2746.33,2746.96,2745.83,2047,2,2024-10-23,1.52280485549924,0.0554487208565338,TRUE,68,-1,lower,6,-0.00138621802141337,2750.13701213875,2742.52298786125,20,1,1,2024-10-23T02:00:00Z,2024-10-23T03:30:00Z
2024-10-23T03:45:00Z,2738.82,2738.49,2740.3,2738.04,4430,3,2024-10-23,2.11119130422119,0.0770932632297794,TRUE,61,1,upper,7,0.00192733158074451,2743.76797826055,2733.21202173945,20,1,1,2024-10-23T03:45:00Z,2024-10-23T05:30:00Z
2024-10-23T06:00:00Z,2746,2747.89,2747.92,2745.24,2415,6,2024-10-23,2.33888554024396,0.0851156902293747,TRUE,52,1,upper,14,0.00212789225573438,2753.73721385061,2742.04278614939,20,1,1,2024-10-23T06:00:00Z,2024-10-23T09:30:00Z
2024-10-23T14:30:00Z,2743.65,2742.95,2747.35,2742.61,5079,14,2024-10-23,3.02343795163921,0.110225777051686,TRUE,18,-1,lower,3,-0.00275564442629217,2750.5085948791,2735.3914051209,17,1,1,2024-10-23T14:30:00Z,2024-10-23T15:15:00Z
2024-10-23T15:30:00Z,2739.2,2735.63,2740.65,2731.56,6199,15,2024-10-23,4.48000764007048,0.163765115899098,TRUE,14,-1,lower,3,-0.00409412789747743,2746.83001910018,2724.42998089982,13,1,1,2024-10-23T15:30:00Z,2024-10-23T16:15:00Z
2024-10-23T16:15:00Z,2726.04,2724.89,2729.33,2723.62,6184,16,2024-10-23,5.41732556961142,0.198808963650328,TRUE,11,-1,lower,3,-0.0049702240912582,2738.43331392403,2711.34668607597,10,2,0.5,2024-10-23T16:15:00Z,2024-10-23T17:00:00Z
2024-10-24T02:00:00Z,2721.19,2718.33,2721.19,2717.76,2877,2,2024-10-24,2.26634859759855,0.0833728280818939,TRUE,68,1,upper,5,0.00208432070204732,2723.995871494,2712.664128506,20,1,1,2024-10-24T02:00:00Z,2024-10-24T03:15:00Z
2024-10-24T08:45:00Z,2734.55,2735.12,2735.98,2733.61,4512,8,2024-10-24,2.45554004130291,0.0897781465274981,TRUE,41,0,vertical,20,0.00124308988271085,2741.25885010326,2728.98114989674,20,1,1,2024-10-24T08:45:00Z,2024-10-24T13:45:00Z
2024-10-24T16:00:00Z,2733.53,2732.42,2736.08,2731.72,5487,16,2024-10-24,3.86323173557808,0.141384989700635,TRUE,12,-1,lower,2,-0.0035346247425159,2742.07807933895,2722.76192066105,11,1,1,2024-10-24T16:00:00Z,2024-10-24T16:30:00Z
2024-10-24T16:45:00Z,2728.76,2732.3,2732.71,2726.62,5595,16,2024-10-24,4.69690593523644,0.171903009744041,TRUE,9,0,vertical,8,0.000453830106503598,2744.04226483809,2720.55773516191,8,1,1,2024-10-24T16:45:00Z,2024-10-24T18:45:00Z
2024-10-25T02:00:00Z,2733.82,2734.05,2734.81,2733.4,2401,2,2024-10-25,1.37346199819031,0.0502354382030433,TRUE,68,-1,lower,7,-0.00125588595507617,2737.48365499548,2730.61634500452,20,1,1,2024-10-25T02:00:00Z,2024-10-25T03:45:00Z
2024-10-25T04:15:00Z,2729.09,2728.75,2730.11,2728.32,2375,4,2024-10-25,1.96052501051184,0.0718469999271401,TRUE,59,-1,lower,9,-0.00179617499817848,2733.65131252628,2723.84868747372,20,1,1,2024-10-25T04:15:00Z,2024-10-25T06:30:00Z
2024-10-28T02:00:00Z,2732.36,2727.25,2732.5,2725.59,5162,2,2024-10-28,3.6105281407651,0.132387135054179,TRUE,72,1,upper,18,0.0033096783763544,2736.27632035191,2718.22367964809,20,1,1,2024-10-28T02:00:00Z,2024-10-28T06:30:00Z
2024-10-29T02:00:00Z,2745.68,2748.4,2750.03,2745.53,4454,2,2024-10-29,1.92743545443127,0.0701293645186751,TRUE,72,1,upper,4,0.0017532341129668,2753.21858863608,2743.58141136392,20,1,1,2024-10-29T02:00:00Z,2024-10-29T03:00:00Z
2024-10-29T03:15:00Z,2757.07,2756.63,2757.11,2753.9,3321,3,2024-10-29,2.58857696148706,0.0939036780956115,TRUE,67,-1,lower,3,-0.00234759195239022,2763.10144240372,2750.15855759628,20,1,1,2024-10-29T03:15:00Z,2024-10-29T04:00:00Z
2024-10-29T15:30:00Z,2768.44,2769.11,2770.67,2765.07,5615,15,2024-10-29,4.60994868845396,0.166477629579683,TRUE,18,0,vertical,17,0.00136867080036545,2780.63487172114,2757.58512827887,17,1,1,2024-10-29T15:30:00Z,2024-10-29T19:45:00Z
2024-10-30T02:00:00Z,2778.02,2777.95,2779.74,2776.86,4207,2,2024-10-30,1.93184943098208,0.0695422678947456,TRUE,72,1,upper,18,0.0017385566973686,2782.77962357746,2773.12037642254,20,1,1,2024-10-30T02:00:00Z,2024-10-30T06:30:00Z
2024-10-30T14:45:00Z,2775.16,2777.25,2779.46,2771.41,6035,14,2024-10-30,4.69565383697199,0.169075662506868,TRUE,21,1,upper,14,0.00422689156267162,2788.98913459243,2765.51086540757,20,1,1,2024-10-30T14:45:00Z,2024-10-30T18:15:00Z
2024-10-31T02:00:00Z,2787.54,2787.76,2789.97,2787.4,3485,2,2024-10-31,1.74012331133759,0.0624201262424882,TRUE,72,-1,lower,13,-0.00156050315606224,2792.11030827834,2783.40969172166,20,1,1,2024-10-31T02:00:00Z,2024-10-31T05:15:00Z
2024-10-31T15:00:00Z,2755.27,2752.57,2755.27,2748.05,6533,15,2024-10-31,4.8046704814387,0.174552163303338,TRUE,20,-1,lower,2,-0.00436380408258349,2764.5816762036,2740.5583237964,19,1,1,2024-10-31T15:00:00Z,2024-10-31T15:30:00Z
2024-10-31T15:45:00Z,2740.85,2734.68,2741.61,2734.61,6513,15,2024-10-31,5.90738478096883,0.216017405362559,TRUE,17,1,vertical,16,0.00445390319891186,2749.44846195242,2719.91153804758,16,1,1,2024-10-31T15:45:00Z,2024-10-31T19:45:00Z
2024-11-01T02:00:00Z,2744.96,2747.05,2747.69,2744.75,4358,2,2024-11-01,2.0987719070009,0.0764009358038949,TRUE,72,1,upper,14,0.0019100233950973,2752.2969297675,2741.8030702325,20,1,1,2024-11-01T02:00:00Z,2024-11-01T05:30:00Z
2024-11-01T15:45:00Z,2739.71,2747.07,2747.51,2739.7,6264,15,2024-11-01,6.2853133439192,0.22880062553627,TRUE,17,-1,vertical,16,-0.00399698587950071,2762.7832833598,2731.3567166402,16,1,1,2024-11-01T15:45:00Z,2024-11-01T19:45:00Z
2024-11-04T02:00:00Z,2740.27,2736.58,2741.27,2735.24,4052,2,2024-11-04,3.15995147817281,0.115470824100622,TRUE,72,0,vertical,20,0.000478699690854989,2744.47987869543,2728.68012130457,20,1,1,2024-11-04T02:00:00Z,2024-11-04T07:00:00Z
2024-11-05T02:00:00Z,2734.99,2734.19,2735.57,2733.91,2859,2,2024-11-05,1.6793638621399,0.0614208910916909,TRUE,72,-1,lower,6,-0.00153552227729224,2738.38840965535,2729.99159034465,20,1,1,2024-11-05T02:00:00Z,2024-11-05T03:30:00Z
2024-11-05T03:45:00Z,2726.13,2728.4,2728.88,2724.66,3379,3,2024-11-05,2.79170909923353,0.102320374550415,TRUE,65,1,upper,4,0.00255800936376044,2735.37927274808,2721.42072725192,20,1,1,2024-11-05T03:45:00Z,2024-11-05T04:45:00Z
2024-11-05T16:15:00Z,2737.8,2733.98,2738.45,2733.39,4862,16,2024-11-05,4.30223857601869,0.157361742807873,TRUE,15,1,vertical,14,0.00262255027469114,2744.73559644005,2723.22440355995,14,1,1,2024-11-05T16:15:00Z,2024-11-05T19:45:00Z
2024-11-06T02:00:00Z,2738.19,2738.78,2738.78,2732.59,5123,2,2024-11-06,3.16412710162359,0.115530531901927,TRUE,72,1,upper,2,0.00288826329754824,2746.69031775406,2730.86968224594,20,1,1,2024-11-06T02:00:00Z,2024-11-06T02:30:00Z
2024-11-06T02:30:00Z,2741.06,2747.68,2748.22,2740.16,4553,2,2024-11-06,3.76404295231509,0.136989858801428,TRUE,70,-1,lower,5,-0.00342474647003576,2757.09010738079,2738.26989261921,20,2,0.5,2024-11-06T02:30:00Z,2024-11-06T03:45:00Z
2024-11-06T07:30:00Z,2717.42,2704.2,2720.61,2701.41,6302,7,2024-11-06,7.7332755284501,0.285972765640489,TRUE,50,1,upper,3,0.00714931914101216,2723.53318882113,2684.86681117887,20,1,1,2024-11-06T07:30:00Z,2024-11-06T08:15:00Z
2024-11-06T14:45:00Z,2660.87,2664.1,2667.26,2660.3,5552,14,2024-11-06,8.98310471119282,0.337190972981225,TRUE,21,0,vertical,20,0.000514244960774705,2686.55776177798,2641.64223822202,20,1,1,2024-11-06T14:45:00Z,2024-11-06T19:45:00Z
2024-11-07T02:00:00Z,2661.41,2658.09,2663.91,2656.1,4404,2,2024-11-07,3.23218500148753,0.121598027210799,TRUE,72,-1,lower,1,-0.00303995068027004,2666.17046250372,2650.00953749628,20,1,1,2024-11-07T02:00:00Z,2024-11-07T02:15:00Z
2024-11-07T02:15:00Z,2658.07,2650.59,2658.4,2643.35,5144,2,2024-11-07,4.41396650133879,0.166527697657457,TRUE,71,0,vertical,20,0.00207878245975415,2661.62491625335,2639.55508374665,20,2,0.5,2024-11-07T02:15:00Z,2024-11-07T07:15:00Z
2024-11-07T14:30:00Z,2681.38,2683.32,2684.01,2678.02,5168,14,2024-11-07,4.52646231853233,0.16868887492108,TRUE,22,1,upper,5,0.004217221873027,2694.63615579633,2672.00384420367,20,1,1,2024-11-07T14:30:00Z,2024-11-07T15:45:00Z
2024-11-08T02:00:00Z,2706.26,2699.65,2707.53,2699.47,4187,2,2024-11-08,3.63841165527742,0.134773457865924,TRUE,72,-1,lower,20,-0.00336933644664806,2708.74602913819,2690.55397086181,20,1,1,2024-11-08T02:00:00Z,2024-11-08T07:00:00Z
2024-11-11T02:00:00Z,2683.92,2677.6,2684.77,2676.18,4404,2,2024-11-11,2.75769476861967,0.102991289536139,TRUE,72,-1,lower,6,-0.00257478223840351,2684.49423692155,2670.70576307845,20,1,1,2024-11-11T02:00:00Z,2024-11-11T03:30:00Z
2024-11-11T12:00:00Z,2661.87,2663.78,2664.3,2658.93,3240,12,2024-11-11,4.05822326295915,0.152348289384227,TRUE,32,-1,lower,8,-0.00380870723460563,2673.9255581574,2653.6344418426,20,1,1,2024-11-11T12:00:00Z,2024-11-11T14:00:00Z
2024-11-11T14:45:00Z,2637.67,2635.46,2640.73,2634.23,4709,14,2024-11-11,5.58098960800442,0.211765293649094,TRUE,21,-1,lower,3,-0.00529413234122729,2649.41247402001,2621.50752597999,20,1,1,2024-11-11T14:45:00Z,2024-11-11T15:30:00Z
2024-11-11T15:45:00Z,2619.98,2622.35,2625.97,2619.2,4940,15,2024-11-11,6.54488428181172,0.249580882865053,TRUE,17,0,vertical,16,-0.00132705397830191,2638.71221070453,2605.98778929547,16,1,1,2024-11-11T15:45:00Z,2024-11-11T19:45:00Z
2024-11-12T02:00:00Z,2624.02,2623.29,2625.65,2622.19,3164,2,2024-11-12,2.19418055184853,0.083642317542038,TRUE,72,-1,lower,12,-0.00209105793855094,2628.77545137962,2617.80454862038,20,1,1,2024-11-12T02:00:00Z,2024-11-12T05:00:00Z
2024-11-12T06:45:00Z,2610.46,2606.79,2612.54,2605.33,3599,6,2024-11-12,3.55294728451868,0.136295876711154,TRUE,53,-1,lower,7,-0.00340739691777879,2615.6723682113,2597.9076317887,20,1,1,2024-11-12T06:45:00Z,2024-11-12T08:30:00Z
2024-11-13T02:00:00Z,2599.37,2602.85,2604.6,2599.35,3750,2,2024-11-13,2.12329771793972,0.0815758771323634,TRUE,72,1,upper,1,0.00203939692830911,2608.15824429485,2597.54175570515,20,1,1,2024-11-13T02:00:00Z,2024-11-13T02:15:00Z
2024-11-13T02:15:00Z,2602.86,2608.21,2608.54,2602.84,4125,2,2024-11-13,2.48096794614573,0.0951214797177271,TRUE,71,0,vertical,20,-0.000931673446539901,2614.41241986536,2602.00758013464,20,2,0.5,2024-11-13T02:15:00Z,2024-11-13T07:15:00Z
2024-11-13T14:45:00Z,2609.26,2612.23,2614.05,2607.98,5433,14,2024-11-13,3.79542709649962,0.145294522170698,TRUE,21,-1,lower,4,-0.00363236305426742,2621.71856774125,2602.74143225875,20,1,1,2024-11-13T14:45:00Z,2024-11-13T15:45:00Z
2024-11-13T16:15:00Z,2596.21,2597.17,2600.31,2595.85,5314,16,2024-11-13,5.29203231159089,0.203761490837754,TRUE,15,-1,lower,7,-0.00509403727094377,2610.40008077898,2583.93991922102,14,1,1,2024-11-13T16:15:00Z,2024-11-13T18:00:00Z
2024-11-14T02:00:00Z,2572.42,2567.87,2572.82,2564.76,4464,2,2024-11-14,4.27761067087125,0.166582057147412,TRUE,72,-1,lower,18,-0.00416455142868527,2578.56402667718,2557.17597332282,20,1,1,2024-11-14T02:00:00Z,2024-11-14T06:30:00Z
2024-11-14T10:45:00Z,2543.59,2543.43,2544.34,2536.73,3745,10,2024-11-14,4.8564267903974,0.190940060878318,TRUE,37,1,upper,10,0.00477350152195793,2555.57106697599,2531.28893302401,20,1,1,2024-11-14T10:45:00Z,2024-11-14T13:15:00Z
2024-11-15T02:00:00Z,2566.8,2569.86,2571.6,2566.01,3517,2,2024-11-15,2.75847958828728,0.107339683418057,TRUE,72,-1,lower,19,-0.00268349208545141,2576.75619897072,2562.96380102928,20,1,1,2024-11-15T02:00:00Z,2024-11-15T06:45:00Z
2024-11-15T07:15:00Z,2557.55,2558.03,2558.13,2554.43,3290,7,2024-11-15,2.89456564992231,0.11315604781501,TRUE,51,1,upper,7,0.00282890119537528,2565.26641412481,2550.79358587519,20,1,1,2024-11-15T07:15:00Z,2024-11-15T09:00:00Z
2024-11-18T02:00:00Z,2576.48,2580.09,2581.09,2576.48,4475,2,2024-11-18,3.42309651444358,0.132673531328116,TRUE,72,1,upper,1,0.00331683828320288,2588.64774128611,2571.53225871389,20,1,1,2024-11-18T02:00:00Z,2024-11-18T02:15:00Z
2024-11-18T02:15:00Z,2580.08,2593.85,2593.88,2579.56,4681,2,2024-11-18,4.51278686299924,0.173980255720232,TRUE,71,-1,lower,19,-0.00434950639300576,2605.1319671575,2582.5680328425,20,2,0.5,2024-11-18T02:15:00Z,2024-11-18T07:00:00Z
2024-11-19T02:00:00Z,2613.3,2617.58,2617.59,2613.3,3866,2,2024-11-19,1.94532686929967,0.0743177617990537,TRUE,72,-1,lower,2,-0.00185794404497628,2622.44331717325,2612.71668282675,20,1,1,2024-11-19T02:00:00Z,2024-11-19T02:30:00Z
2024-11-19T02:30:00Z,2613.06,2615.24,2616.31,2611.49,3172,2,2024-11-19,2.47171476413274,0.0945119669373648,TRUE,70,1,upper,4,0.00236279917343416,2621.41928691033,2609.06071308967,20,2,0.5,2024-11-19T02:30:00Z,2024-11-19T03:30:00Z
2024-11-20T02:00:00Z,2637.79,2638.86,2641.4,2637.58,3819,2,2024-11-20,2.17337489420485,0.0823603713044589,TRUE,72,-1,lower,20,-0.00205900928261142,2644.29343723551,2633.42656276449,20,1,1,2024-11-20T02:00:00Z,2024-11-20T07:00:00Z
2024-11-20T07:15:00Z,2630.8,2631.09,2632.15,2628.52,3486,7,2024-11-20,2.60633084786893,0.0990589773770161,TRUE,51,-1,lower,5,-0.00247647443442543,2637.60582711967,2624.57417288033,20,1,1,2024-11-20T07:15:00Z,2024-11-20T08:30:00Z
2024-11-20T14:30:00Z,2637.4,2635.55,2639.41,2634.86,3880,14,2024-11-20,3.62494721934633,0.137540445802445,TRUE,22,1,upper,4,0.00343851114506114,2644.61236804837,2626.48763195163,20,1,1,2024-11-20T14:30:00Z,2024-11-20T15:30:00Z
2024-11-21T02:00:00Z,2658.38,2654.83,2660.35,2654.65,3572,2,2024-11-21,2.63112711748686,0.0991071788960824,TRUE,72,1,vertical,20,0.00172139082351795,2661.40781779372,2648.25218220628,20,1,1,2024-11-21T02:00:00Z,2024-11-21T07:00:00Z
