Strategy,Instrument,Symbol,Params,Param_period,Param_lower,Param_upper,Param_exit_mid,Param_atr_period,Param_sl_atr_mult,Param_tp_atr_mult,Cost_bps_side,Execution,Bars_per_Year,Bars_IS,Bars_OS,IS_Sharpe,IS_Sortino,IS_ProfitFactor,IS_Trades,OS_Sharpe,OS_Sortino,OS_Calmar,OS_CAGR,OS_MaxDD,OS_TotalReturn,OS_WinRate,OS_ProfitFactor,OS_Trades,OS_Exposure,Worst_Year_Ret,Yearly_Breakdown,Error,F1_OS_MaxDD_above_neg15,F2_OS_PF_gt_1.2,F3_OS_Sortino_gt_1.0,F4_OS_Calmar_gt_0.5,F5_IS_PF_gt_1.0,F6_OS_WinRate_band,F7_AllYearsProfitable,Active_Filters,PASSED_ALL,Param_entry_z,Param_exit_z,Param_ema_period,Param_mult,Param_cmo_period,Param_cmo_threshold,Param_vhf_period,Param_vhf_threshold,Param_stc_fast,Param_stc_slow,Param_stc_cycle,Param_stc_entry_long,Param_stc_entry_short,Param_lookback,Param_exit_n,Param_tenkan_n,Param_kijun_n,Param_senkou_b_n,Param_displacement,Param_cloud_filter,Param_fast,Param_slow,Param_min_session_bar,Param_flat_overnight,Param_signal,Param_trend_len,Param_session_start_h,Param_session_end_h,Param_or_bars,Param_last_entry_h,Param_bb_mult,Param_kc_mult,Param_ema_len,Param_rsi_len,Param_rsi_buy,Param_rsi_sell,Param_prev_close_h,Param_sess_start_h,Param_sess_start_m,Param_exit_h,Param_exit_m,Param_gap_thresh,Param_direction,Param_st_period,Param_st_mult,Param_or_candles,Param_gap_atr_mult,Param_atr_n,Param_adx_filter,Param_vol_lookback,Param_vol_threshold,Param_kc_length,Param_ma_fast_len,Param_ma_slow_len,Param_min_range,Param_breakout_window,Param_min_kc_dist_pct,Param_rsi_length,Param_div_lookback,Param_max_dtd_pct,Param_threshold,Param_exit_level
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=25, upper=70, exit_mid=True, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=2.0",24.0,25.0,70.0,True,10,1.5,2.0,0.22,next_open,72576,171799,73629,0.056,0.011,1.035,570,1.4,0.262,1.505,0.0852,-0.0566,0.0865,0.4957,1.282,230,0.031,-0.0013,2023:+0.6% 2024:+0.6% 2025:+8.0% 2026:-0.1%,,True,True,False,True,True,True,False,"F1,F2,F4,F5,F6",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=25, upper=70, exit_mid=True, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=3.0",24.0,25.0,70.0,True,10,1.5,3.0,0.22,next_open,72576,171799,73629,-0.101,-0.023,1.007,570,1.311,0.286,1.879,0.0972,-0.0517,0.0987,0.4478,1.288,230,0.044,-0.0101,2023:+0.2% 2024:-0.7% 2025:+10.6% 2026:-1.0%,,True,True,False,True,True,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=25, upper=70, exit_mid=True, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=2.0",24.0,25.0,70.0,True,10,2.5,2.0,0.22,next_open,72576,171799,73629,-0.074,-0.017,1.009,570,0.832,0.178,0.898,0.0574,-0.0639,0.0583,0.5696,1.158,230,0.042,-0.0141,2023:-1.4% 2024:+2.0% 2025:+4.3% 2026:+0.2%,,True,False,False,True,True,True,True,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=25, upper=70, exit_mid=True, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",24.0,25.0,70.0,True,10,2.5,3.0,0.22,next_open,72576,171799,73629,-0.033,-0.009,1.014,570,0.987,0.246,1.304,0.0814,-0.0624,0.0826,0.5348,1.196,230,0.059,-0.0148,2023:-1.5% 2024:+1.8% 2025:+7.7% 2026:-0.1%,,True,False,False,True,True,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=25, upper=70, exit_mid=True, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",24.0,25.0,70.0,True,14,1.5,2.0,0.22,next_open,72576,171799,73629,0.431,0.082,1.1,570,1.203,0.214,1.337,0.0696,-0.0521,0.0706,0.487,1.245,230,0.027,-0.0064,2023:+1.3% 2024:+2.3% 2025:+7.4% 2026:-0.6%,,True,True,False,True,True,True,False,"F1,F2,F4,F5,F6",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=25, upper=70, exit_mid=True, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",24.0,25.0,70.0,True,14,1.5,3.0,0.22,next_open,72576,171799,73629,0.251,0.055,1.068,570,1.507,0.319,2.183,0.1027,-0.047,0.1042,0.4391,1.312,230,0.039,-0.0117,2023:+1.0% 2024:+1.1% 2025:+11.8% 2026:-1.2%,,True,True,False,True,True,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=25, upper=70, exit_mid=True, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",24.0,25.0,70.0,True,14,2.5,2.0,0.22,next_open,72576,171799,73629,-0.26,-0.057,0.982,570,0.858,0.175,0.96,0.0566,-0.059,0.0574,0.5696,1.163,230,0.037,-0.0103,2023:-1.0% 2024:+1.6% 2025:+3.0% 2026:-0.3%,,True,False,False,True,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=25, upper=70, exit_mid=True, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=3.0",24.0,25.0,70.0,True,14,2.5,3.0,0.22,next_open,72576,171799,73629,-0.221,-0.056,0.985,570,1.246,0.299,1.619,0.0958,-0.0592,0.0973,0.5261,1.238,230,0.053,-0.0046,2023:-0.5% 2024:-0.1% 2025:+8.0% 2026:-0.1%,,True,True,False,True,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=25, upper=75, exit_mid=True, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=2.0",24.0,25.0,75.0,True,10,1.5,2.0,0.22,next_open,72576,171799,73629,0.156,0.023,1.056,298,0.73,0.102,0.661,0.0363,-0.0549,0.0368,0.4552,1.176,134,0.018,0.007,2023:+1.2% 2024:+1.5% 2025:+0.7% 2026:+1.3%,,True,False,False,True,True,True,True,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=25, upper=75, exit_mid=True, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=3.0",24.0,25.0,75.0,True,10,1.5,3.0,0.22,next_open,72576,171799,73629,0.412,0.071,1.113,298,0.37,0.06,0.366,0.0208,-0.0568,0.0211,0.3806,1.096,134,0.025,-0.0057,2023:+1.8% 2024:+2.5% 2025:+1.5% 2026:-0.6%,,True,False,False,False,True,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=25, upper=75, exit_mid=True, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=2.0",24.0,25.0,75.0,True,10,2.5,2.0,0.22,next_open,72576,171799,73629,0.188,0.034,1.059,298,0.351,0.058,0.25,0.0202,-0.0807,0.0205,0.5597,1.086,134,0.027,-0.0071,2023:+0.2% 2024:+2.6% 2025:-0.7% 2026:+1.6%,,True,False,False,False,True,True,True,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=25, upper=75, exit_mid=True, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",24.0,25.0,75.0,True,10,2.5,3.0,0.22,next_open,72576,171799,73629,0.322,0.065,1.085,298,0.066,0.013,0.05,0.0042,-0.0853,0.0043,0.5,1.023,134,0.036,-0.0018,2023:-0.1% 2024:+3.8% 2025:-0.2% 2026:-0.1%,,True,False,False,False,True,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=25, upper=75, exit_mid=True, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",24.0,25.0,75.0,True,14,1.5,2.0,0.22,next_open,72576,171799,73629,0.381,0.053,1.109,298,0.417,0.055,0.379,0.0198,-0.0522,0.0201,0.4328,1.11,134,0.015,-0.0001,2023:+0.9% 2024:+3.3% 2025:-0.0% 2026:+0.3%,,True,False,False,False,True,False,True,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=25, upper=75, exit_mid=True, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",24.0,25.0,75.0,True,14,1.5,3.0,0.22,next_open,72576,171799,73629,0.585,0.095,1.159,298,0.363,0.056,0.393,0.0197,-0.0501,0.02,0.3582,1.097,134,0.022,-0.0112,2023:+1.8% 2024:+2.9% 2025:+2.6% 2026:-1.1%,,True,False,False,False,True,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=25, upper=75, exit_mid=True, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",24.0,25.0,75.0,True,14,2.5,2.0,0.22,next_open,72576,171799,73629,0.242,0.041,1.072,298,0.335,0.052,0.269,0.0183,-0.0682,0.0186,0.5597,1.085,134,0.023,-0.0126,2023:-0.0% 2024:+4.5% 2025:-1.3% 2026:+0.6%,,True,False,False,False,True,True,True,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=25, upper=75, exit_mid=True, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=3.0",24.0,25.0,75.0,True,14,2.5,3.0,0.22,next_open,72576,171799,73629,0.391,0.075,1.102,298,0.199,0.036,0.189,0.0124,-0.0655,0.0125,0.4851,1.052,134,0.032,-0.0053,2023:+0.5% 2024:+3.9% 2025:+0.9% 2026:-0.5%,,True,False,False,False,True,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=25, upper=80, exit_mid=True, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=2.0",24.0,25.0,80.0,True,10,1.5,2.0,0.22,next_open,72576,171799,73629,-0.026,-0.003,1.012,173,0.65,0.077,0.622,0.0317,-0.0509,0.0322,0.5,1.202,90,0.015,-0.004,2023:+0.3% 2024:-0.4% 2025:+2.9% 2026:+0.2%,,True,True,False,True,True,True,True,"F1,F2,F4,F5,F6",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=25, upper=80, exit_mid=True, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=3.0",24.0,25.0,80.0,True,10,1.5,3.0,0.22,next_open,72576,171799,73629,0.112,0.014,1.05,173,0.589,0.082,0.636,0.0322,-0.0507,0.0327,0.4444,1.187,90,0.021,-0.01,2023:-0.1% 2024:+0.5% 2025:+4.7% 2026:-1.0%,,True,False,False,True,True,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=25, upper=80, exit_mid=True, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=2.0",24.0,25.0,80.0,True,10,2.5,2.0,0.22,next_open,72576,171799,73629,0.126,0.016,1.052,173,0.373,0.053,0.378,0.0208,-0.055,0.0211,0.5889,1.114,90,0.022,-0.0061,2023:-0.6% 2024:+1.1% 2025:+2.1% 2026:+0.5%,,True,False,False,False,True,True,True,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=25, upper=80, exit_mid=True, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",24.0,25.0,80.0,True,10,2.5,3.0,0.22,next_open,72576,171799,73629,0.236,0.035,1.084,173,0.49,0.082,0.564,0.0308,-0.0545,0.0312,0.5667,1.144,90,0.03,-0.0114,2023:-1.1% 2024:+2.2% 2025:+4.2% 2026:-0.2%,,True,False,False,True,True,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=25, upper=80, exit_mid=True, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",24.0,25.0,80.0,True,14,1.5,2.0,0.22,next_open,72576,171799,73629,0.019,0.002,1.027,173,0.56,0.059,0.608,0.0242,-0.0398,0.0246,0.4667,1.177,90,0.011,-0.0053,2023:-0.5% 2024:+0.6% 2025:+2.4% 2026:+0.1%,,True,False,False,True,True,True,True,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=25, upper=80, exit_mid=True, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",24.0,25.0,80.0,True,14,1.5,3.0,0.22,next_open,72576,171799,73629,0.177,0.021,1.07,173,0.899,0.119,1.18,0.0454,-0.0385,0.0461,0.4222,1.288,90,0.017,-0.0043,2023:-0.4% 2024:+0.6% 2025:+5.8% 2026:-0.3%,,True,True,False,True,True,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=25, upper=80, exit_mid=True, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",24.0,25.0,80.0,True,14,2.5,2.0,0.22,next_open,72576,171799,73629,0.115,0.013,1.051,173,0.314,0.04,0.306,0.0165,-0.0539,0.0167,0.5889,1.099,90,0.018,-0.0067,2023:-0.0% 2024:+2.1% 2025:+1.1% 2026:-0.7%,,True,False,False,False,True,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=25, upper=80, exit_mid=True, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=3.0",24.0,25.0,80.0,True,14,2.5,3.0,0.22,next_open,72576,171799,73629,0.298,0.041,1.102,173,0.622,0.096,0.709,0.0373,-0.0526,0.0378,0.5444,1.188,90,0.026,-0.0101,2023:-0.1% 2024:+2.3% 2025:+5.0% 2026:-1.0%,,True,False,False,True,True,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=30, upper=65, exit_mid=True, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=2.0",24.0,30.0,65.0,True,10,1.5,2.0,0.22,next_open,72576,171799,73629,-1.903,-0.519,0.839,1251,-1.223,-0.331,-0.863,-0.1004,-0.1163,-0.1018,0.4436,0.87,523,0.066,-0.0805,2023:-7.6% 2024:-7.4% 2025:-8.0% 2026:-6.3%,,True,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=30, upper=65, exit_mid=True, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=3.0",24.0,30.0,65.0,True,10,1.5,3.0,0.22,next_open,72576,171799,73629,-1.751,-0.531,0.849,1251,-1.248,-0.368,-0.816,-0.1106,-0.1355,-0.1121,0.3939,0.866,523,0.083,-0.0824,2023:-8.2% 2024:-7.0% 2025:-7.4% 2026:-8.0%,,True,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=30, upper=65, exit_mid=True, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=2.0",24.0,30.0,65.0,True,10,2.5,2.0,0.22,next_open,72576,171799,73629,-1.402,-0.467,0.881,1251,-0.78,-0.254,-0.838,-0.0757,-0.0903,-0.0767,0.5583,0.92,523,0.101,-0.0656,2023:-5.9% 2024:-6.0% 2025:-6.4% 2026:-6.6%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=30, upper=65, exit_mid=True, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",24.0,30.0,65.0,True,10,2.5,3.0,0.22,next_open,72576,171799,73629,-1.244,-0.457,0.895,1251,-0.761,-0.272,-0.796,-0.0806,-0.1012,-0.0817,0.5143,0.922,523,0.125,-0.0692,2023:-5.5% 2024:-6.9% 2025:-6.0% 2026:-6.4%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=30, upper=65, exit_mid=True, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",24.0,30.0,65.0,True,14,1.5,2.0,0.22,next_open,72576,171799,73629,-1.769,-0.464,0.857,1251,-1.607,-0.413,-0.884,-0.1151,-0.1301,-0.1166,0.4264,0.839,523,0.059,-0.098,2023:-4.1% 2024:-7.9% 2025:-9.8% 2026:-6.5%,,True,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=30, upper=65, exit_mid=True, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",24.0,30.0,65.0,True,14,1.5,3.0,0.22,next_open,72576,171799,73629,-1.664,-0.493,0.859,1251,-1.823,-0.516,-0.852,-0.146,-0.1714,-0.148,0.369,0.811,523,0.077,-0.096,2023:-6.6% 2024:-7.6% 2025:-8.8% 2026:-9.6%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=30, upper=65, exit_mid=True, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",24.0,30.0,65.0,True,14,2.5,2.0,0.22,next_open,72576,171799,73629,-1.324,-0.421,0.892,1251,-0.141,-0.045,-0.214,-0.0135,-0.063,-0.0137,0.5641,0.998,523,0.093,-0.0656,2023:-3.4% 2024:-5.1% 2025:-6.6% 2026:-1.5%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=30, upper=65, exit_mid=True, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=3.0",24.0,30.0,65.0,True,14,2.5,3.0,0.22,next_open,72576,171799,73629,-1.242,-0.444,0.897,1251,-0.539,-0.189,-0.684,-0.0567,-0.0829,-0.0575,0.5105,0.947,523,0.12,-0.0645,2023:-4.5% 2024:-6.5% 2025:-6.0% 2026:-4.8%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=30, upper=70, exit_mid=True, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=2.0",24.0,30.0,70.0,True,10,1.5,2.0,0.22,next_open,72576,171799,73629,-0.655,-0.154,0.942,810,-0.258,-0.056,-0.221,-0.0196,-0.0888,-0.0199,0.4787,0.976,328,0.044,-0.0757,2023:-3.7% 2024:-2.0% 2025:+5.6% 2026:-7.6%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=30, upper=70, exit_mid=True, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=3.0",24.0,30.0,70.0,True,10,1.5,3.0,0.22,next_open,72576,171799,73629,-0.723,-0.191,0.93,810,-0.221,-0.054,-0.198,-0.0193,-0.0975,-0.0196,0.436,0.979,328,0.059,-0.0869,2023:-4.4% 2024:-2.3% 2025:+6.6% 2026:-8.7%,,True,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=30, upper=70, exit_mid=True, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=2.0",24.0,30.0,70.0,True,10,2.5,2.0,0.22,next_open,72576,171799,73629,-0.446,-0.124,0.964,810,-0.308,-0.078,-0.312,-0.0267,-0.0854,-0.027,0.5549,0.967,328,0.061,-0.0641,2023:-4.6% 2024:+0.6% 2025:+3.1% 2026:-6.4%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=30, upper=70, exit_mid=True, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",24.0,30.0,70.0,True,10,2.5,3.0,0.22,next_open,72576,171799,73629,-0.348,-0.109,0.974,810,-0.182,-0.052,-0.194,-0.0179,-0.0925,-0.0182,0.5213,0.983,328,0.08,-0.0672,2023:-4.8% 2024:+0.9% 2025:+5.0% 2026:-6.7%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=30, upper=70, exit_mid=True, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",24.0,30.0,70.0,True,14,1.5,2.0,0.22,next_open,72576,171799,73629,-0.483,-0.109,0.967,810,-0.069,-0.015,-0.067,-0.0049,-0.0724,-0.0049,0.4726,1.007,328,0.039,-0.0619,2023:-1.4% 2024:-2.7% 2025:+6.0% 2026:-6.2%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=30, upper=70, exit_mid=True, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",24.0,30.0,70.0,True,14,1.5,3.0,0.22,next_open,72576,171799,73629,-0.576,-0.147,0.95,810,-0.292,-0.07,-0.255,-0.0236,-0.0927,-0.024,0.4146,0.97,328,0.054,-0.0835,2023:-2.8% 2024:-2.3% 2025:+6.0% 2026:-8.4%,,True,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=30, upper=70, exit_mid=True, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",24.0,30.0,70.0,True,14,2.5,2.0,0.22,next_open,72576,171799,73629,-0.635,-0.167,0.944,810,0.416,0.104,0.528,0.0349,-0.0662,0.0354,0.5671,1.08,328,0.055,-0.0349,2023:-3.5% 2024:-1.2% 2025:+3.9% 2026:-2.1%,,True,False,False,True,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI_MeanReversion,GOLD_MINUTE_5,GOLD,"period=24, lower=30, upper=70, exit_mid=True, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=3.0",24.0,30.0,70.0,True,14,2.5,3.0,0.22,next_open,72576,171799,73629,-0.662,-0.198,0.937,810,-0.027,-0.008,-0.032,-0.0026,-0.0819,-0.0026,0.5152,1.007,328,0.075,-0.0561,2023:-3.8% 2024:-1.8% 2025:+3.6% 2026:-5.6%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
