Strategy,Instrument,Symbol,Params,Param_period,Param_lower,Param_upper,Param_exit_mid,Param_atr_period,Param_sl_atr_mult,Param_tp_atr_mult,Cost_bps_side,Execution,Bars_per_Year,Bars_IS,Bars_OS,IS_Sharpe,IS_Sortino,IS_ProfitFactor,IS_Trades,OS_Sharpe,OS_Sortino,OS_Calmar,OS_CAGR,OS_MaxDD,OS_TotalReturn,OS_WinRate,OS_ProfitFactor,OS_Trades,OS_Exposure,Worst_Year_Ret,Yearly_Breakdown,Error,F1_OS_MaxDD_above_neg15,F2_OS_PF_gt_1.2,F3_OS_Sortino_gt_1.0,F4_OS_Calmar_gt_0.5,F5_IS_PF_gt_1.0,F6_OS_WinRate_band,F7_AllYearsProfitable,Active_Filters,PASSED_ALL,Param_entry_z,Param_exit_z,Param_ema_period,Param_mult,Param_threshold,Param_exit_level,Param_cmo_period,Param_cmo_threshold,Param_vhf_period,Param_vhf_threshold,Param_stc_fast,Param_stc_slow,Param_stc_cycle,Param_stc_entry_long,Param_stc_entry_short,Param_lookback,Param_exit_n,Param_tenkan_n,Param_kijun_n,Param_senkou_b_n,Param_displacement,Param_cloud_filter,Param_min_session_bar,Param_flat_overnight,Param_fast,Param_slow,Param_st_period,Param_st_mult,Param_bb_mult,Param_kc_mult,Param_signal,Param_trend_len,Param_session_start_h,Param_session_end_h,Param_or_bars,Param_last_entry_h,Param_ema_len,Param_rsi_len,Param_rsi_buy,Param_rsi_sell,Param_prev_close_h,Param_sess_start_h,Param_sess_start_m,Param_exit_h,Param_exit_m,Param_gap_thresh,Param_direction,Param_or_candles,Param_gap_atr_mult,Param_atr_n,Param_adx_filter,Param_vol_lookback,Param_vol_threshold,Param_kc_length,Param_ma_fast_len,Param_ma_slow_len,Param_min_range,Param_breakout_window,Param_min_kc_dist_pct,Param_rsi_length,Param_div_lookback,Param_max_dtd_pct
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.0, direction=LongOnly, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,10,2.5,3.0,4.01,next_open,72576,100718,43166,-0.723,-0.169,1.066,208,-1.959,-0.436,-1.455,-0.153,-0.1051,-0.094,0.4646,0.819,99,0.052,-0.0675,2024:-2.4% 2025:-6.7% 2026:-6.1%,,True,False,False,False,True,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.0,LongOnly,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.0, direction=LongOnly, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,14,1.5,2.0,4.01,next_open,72576,100718,43166,-2.329,-0.354,0.913,208,-1.809,-0.309,-1.329,-0.096,-0.0723,-0.0583,0.4646,0.916,99,0.025,-0.0924,2024:-5.4% 2025:-9.2% 2026:-1.8%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.0,LongOnly,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.0, direction=LongOnly, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,14,1.5,3.0,4.01,next_open,72576,100718,43166,-2.006,-0.363,0.894,208,-1.758,-0.355,-1.403,-0.1096,-0.0781,-0.0667,0.3535,0.887,99,0.038,-0.0841,2024:-7.0% 2025:-8.4% 2026:-3.1%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.0,LongOnly,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.0, direction=LongOnly, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,14,2.5,2.0,4.01,next_open,72576,100718,43166,-0.719,-0.138,1.135,208,-2.732,-0.492,-1.469,-0.1633,-0.1112,-0.1006,0.5556,0.753,99,0.032,-0.0875,2024:-0.3% 2025:-8.7% 2026:-5.4%,,True,False,False,False,True,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.0,LongOnly,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.0, direction=LongOnly, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,14,2.5,3.0,4.01,next_open,72576,100718,43166,-0.54,-0.124,1.107,208,-1.755,-0.401,-1.393,-0.1369,-0.0982,-0.0838,0.4545,0.846,99,0.053,-0.0685,2024:-1.1% 2025:-6.8% 2026:-4.7%,,True,False,False,False,True,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.0,LongOnly,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.0, direction=ShortOnly, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,10,1.5,2.0,4.01,next_open,72576,100718,43166,-3.436,-0.449,0.659,158,0.527,0.062,0.781,0.0324,-0.0415,0.0192,0.5517,1.391,58,0.01,-0.1091,2024:-10.9% 2025:-3.7% 2026:+1.4%,,True,True,False,True,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.0,ShortOnly,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.0, direction=ShortOnly, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,10,1.5,3.0,4.01,next_open,72576,100718,43166,-3.243,-0.519,0.621,158,1.419,0.225,2.298,0.1168,-0.0508,0.0679,0.4655,1.706,58,0.017,-0.1302,2024:-13.0% 2025:-1.5% 2026:+3.3%,,True,True,False,True,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.0,ShortOnly,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.0, direction=ShortOnly, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,10,2.5,2.0,4.01,next_open,72576,100718,43166,-3.044,-0.537,0.663,158,1.058,0.152,1.597,0.0857,-0.0537,0.0501,0.6724,1.548,58,0.015,-0.1216,2024:-12.2% 2025:-3.1% 2026:+2.9%,,True,True,False,True,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.0,ShortOnly,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.0, direction=ShortOnly, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,10,2.5,3.0,4.01,next_open,72576,100718,43166,-3.212,-0.674,0.609,158,2.141,0.405,4.215,0.2263,-0.0537,0.129,0.6034,1.955,58,0.025,-0.1677,2024:-16.8% 2025:+1.5% 2026:+5.7%,,True,True,False,True,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.0,ShortOnly,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.0, direction=ShortOnly, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,14,1.5,2.0,4.01,next_open,72576,100718,43166,-3.607,-0.457,0.64,158,0.881,0.099,1.4,0.0549,-0.0392,0.0323,0.569,1.534,58,0.009,-0.113,2024:-11.3% 2025:-3.4% 2026:+2.4%,,True,True,False,True,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.0,ShortOnly,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.0, direction=ShortOnly, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,14,1.5,3.0,4.01,next_open,72576,100718,43166,-3.221,-0.504,0.623,158,1.399,0.225,2.619,0.117,-0.0447,0.068,0.4483,1.703,58,0.018,-0.1279,2024:-12.8% 2025:-2.4% 2026:+4.4%,,True,True,False,True,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.0,ShortOnly,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.0, direction=ShortOnly, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,14,2.5,2.0,4.01,next_open,72576,100718,43166,-3.075,-0.529,0.664,158,0.707,0.092,0.833,0.0584,-0.0701,0.0343,0.6897,1.394,58,0.014,-0.1216,2024:-12.2% 2025:-2.4% 2026:+0.7%,,True,True,False,True,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.0,ShortOnly,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.0, direction=ShortOnly, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,14,2.5,3.0,4.01,next_open,72576,100718,43166,-3.158,-0.651,0.617,158,1.636,0.3,2.497,0.1751,-0.0701,0.1007,0.5862,1.675,58,0.026,-0.1638,2024:-16.4% 2025:+0.5% 2026:+4.2%,,True,True,False,True,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.0,ShortOnly,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.5, direction=Both, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,10,1.5,2.0,4.01,next_open,72576,100718,43166,-4.195,-0.833,0.78,366,-0.851,-0.179,-0.796,-0.0674,-0.0847,-0.0406,0.4968,1.095,157,0.035,-0.1605,2024:-16.1% 2025:-12.9% 2026:-0.4%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.5,Both,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.5, direction=Both, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,10,1.5,3.0,4.01,next_open,72576,100718,43166,-3.547,-0.874,0.776,366,0.276,0.072,0.478,0.0284,-0.0594,0.0168,0.4076,1.245,157,0.054,-0.1877,2024:-18.8% 2025:-9.3% 2026:+1.8%,,True,True,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.5,Both,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.5, direction=Both, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,10,2.5,2.0,4.01,next_open,72576,100718,43166,-2.955,-0.765,0.845,366,-1.238,-0.291,-1.042,-0.1196,-0.1148,-0.073,0.5987,0.973,157,0.049,-0.1397,2024:-14.0% 2025:-12.2% 2026:-4.5%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.5,Both,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.5, direction=Both, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,10,2.5,3.0,4.01,next_open,72576,100718,43166,-2.705,-0.85,0.828,366,0.298,0.089,0.496,0.0387,-0.0782,0.0229,0.5159,1.181,157,0.077,-0.1874,2024:-18.7% 2025:-5.3% 2026:-0.7%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.5,Both,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.5, direction=Both, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,14,1.5,2.0,4.01,next_open,72576,100718,43166,-4.171,-0.823,0.781,366,-0.576,-0.12,-0.604,-0.0464,-0.0768,-0.0278,0.5032,1.141,157,0.034,-0.1611,2024:-16.1% 2025:-12.3% 2026:+0.5%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.5,Both,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.5, direction=Both, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,14,1.5,3.0,4.01,next_open,72576,100718,43166,-3.662,-0.876,0.767,366,-0.053,-0.014,-0.088,-0.0054,-0.0614,-0.0032,0.3885,1.184,157,0.056,-0.1891,2024:-18.9% 2025:-10.6% 2026:+1.1%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.5,Both,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.5, direction=Both, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,14,2.5,2.0,4.01,next_open,72576,100718,43166,-2.647,-0.681,0.884,366,-1.175,-0.267,-0.838,-0.1145,-0.1366,-0.0697,0.6051,0.981,157,0.046,-0.1238,2024:-12.4% 2025:-10.9% 2026:-4.7%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.5,Both,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.5, direction=Both, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,14,2.5,3.0,4.01,next_open,72576,100718,43166,-2.548,-0.786,0.85,366,0.11,0.033,0.14,0.0143,-0.1017,0.0085,0.5032,1.148,157,0.079,-0.1728,2024:-17.3% 2025:-6.4% 2026:-0.6%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.5,Both,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.5, direction=LongOnly, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,10,1.5,2.0,4.01,next_open,72576,100718,43166,-2.502,-0.375,0.894,208,-1.838,-0.311,-1.293,-0.0967,-0.0748,-0.0587,0.4646,0.914,99,0.025,-0.095,2024:-5.8% 2025:-9.5% 2026:-1.8%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.5,LongOnly,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.5, direction=LongOnly, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,10,1.5,3.0,4.01,next_open,72576,100718,43166,-1.836,-0.344,0.916,208,-1.269,-0.253,-1.186,-0.0792,-0.0667,-0.0479,0.3737,0.974,99,0.037,-0.0788,2024:-6.6% 2025:-7.9% 2026:-1.4%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.5,LongOnly,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.5, direction=LongOnly, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,10,2.5,2.0,4.01,next_open,72576,100718,43166,-1.159,-0.22,1.043,208,-3.111,-0.553,-1.482,-0.1891,-0.1276,-0.1172,0.5556,0.704,99,0.033,-0.0946,2024:-2.1% 2025:-9.5% 2026:-7.2%,,True,False,False,False,True,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.5,LongOnly,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.5, direction=LongOnly, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,10,2.5,3.0,4.01,next_open,72576,100718,43166,-0.723,-0.169,1.066,208,-1.959,-0.436,-1.455,-0.153,-0.1051,-0.094,0.4646,0.819,99,0.052,-0.0675,2024:-2.4% 2025:-6.7% 2026:-6.1%,,True,False,False,False,True,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.5,LongOnly,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.5, direction=LongOnly, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,14,1.5,2.0,4.01,next_open,72576,100718,43166,-2.329,-0.354,0.913,208,-1.809,-0.309,-1.329,-0.096,-0.0723,-0.0583,0.4646,0.916,99,0.025,-0.0924,2024:-5.4% 2025:-9.2% 2026:-1.8%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.5,LongOnly,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.5, direction=LongOnly, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,14,1.5,3.0,4.01,next_open,72576,100718,43166,-2.006,-0.363,0.894,208,-1.758,-0.355,-1.403,-0.1096,-0.0781,-0.0667,0.3535,0.887,99,0.038,-0.0841,2024:-7.0% 2025:-8.4% 2026:-3.1%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.5,LongOnly,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.5, direction=LongOnly, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,14,2.5,2.0,4.01,next_open,72576,100718,43166,-0.719,-0.138,1.135,208,-2.732,-0.492,-1.469,-0.1633,-0.1112,-0.1006,0.5556,0.753,99,0.032,-0.0875,2024:-0.3% 2025:-8.7% 2026:-5.4%,,True,False,False,False,True,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.5,LongOnly,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.5, direction=LongOnly, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,14,2.5,3.0,4.01,next_open,72576,100718,43166,-0.54,-0.124,1.107,208,-1.755,-0.401,-1.393,-0.1369,-0.0982,-0.0838,0.4545,0.846,99,0.053,-0.0685,2024:-1.1% 2025:-6.8% 2026:-4.7%,,True,False,False,False,True,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.5,LongOnly,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.5, direction=ShortOnly, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,10,1.5,2.0,4.01,next_open,72576,100718,43166,-3.436,-0.449,0.659,158,0.527,0.062,0.781,0.0324,-0.0415,0.0192,0.5517,1.391,58,0.01,-0.1091,2024:-10.9% 2025:-3.7% 2026:+1.4%,,True,True,False,True,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.5,ShortOnly,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.5, direction=ShortOnly, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,10,1.5,3.0,4.01,next_open,72576,100718,43166,-3.243,-0.519,0.621,158,1.419,0.225,2.298,0.1168,-0.0508,0.0679,0.4655,1.706,58,0.017,-0.1302,2024:-13.0% 2025:-1.5% 2026:+3.3%,,True,True,False,True,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.5,ShortOnly,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.5, direction=ShortOnly, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,10,2.5,2.0,4.01,next_open,72576,100718,43166,-3.044,-0.537,0.663,158,1.058,0.152,1.597,0.0857,-0.0537,0.0501,0.6724,1.548,58,0.015,-0.1216,2024:-12.2% 2025:-3.1% 2026:+2.9%,,True,True,False,True,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.5,ShortOnly,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.5, direction=ShortOnly, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,10,2.5,3.0,4.01,next_open,72576,100718,43166,-3.212,-0.674,0.609,158,2.141,0.405,4.215,0.2263,-0.0537,0.129,0.6034,1.955,58,0.025,-0.1677,2024:-16.8% 2025:+1.5% 2026:+5.7%,,True,True,False,True,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.5,ShortOnly,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.5, direction=ShortOnly, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,14,1.5,2.0,4.01,next_open,72576,100718,43166,-3.607,-0.457,0.64,158,0.881,0.099,1.4,0.0549,-0.0392,0.0323,0.569,1.534,58,0.009,-0.113,2024:-11.3% 2025:-3.4% 2026:+2.4%,,True,True,False,True,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.5,ShortOnly,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.5, direction=ShortOnly, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,14,1.5,3.0,4.01,next_open,72576,100718,43166,-3.221,-0.504,0.623,158,1.399,0.225,2.619,0.117,-0.0447,0.068,0.4483,1.703,58,0.018,-0.1279,2024:-12.8% 2025:-2.4% 2026:+4.4%,,True,True,False,True,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.5,ShortOnly,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=1.5, direction=ShortOnly, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,14,2.5,2.0,4.01,next_open,72576,100718,43166,-3.075,-0.529,0.664,158,0.707,0.092,0.833,0.0584,-0.0701,0.0343,0.6897,1.394,58,0.014,-0.1216,2024:-12.2% 2025:-2.4% 2026:+0.7%,,True,True,False,True,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,15.0,0.0,1.5,ShortOnly,,,,,,,,,,,,,,,
