datetime,open,high,low,close,label,barrier_touched,bars_to_exit,log_return,pred_prob_long,pred_prob_short,signal,signal_long,signal_short,log_return_calculated,pnl,trade_direction,label_return_for_trade,label_direction,is_aligned,label_profitable,signal_profitable,aligned_and_profitable
2025-10-22T07:45:00Z,4138.24,4145.21,4131.86,4135,1,upper,3,0.0048016750579585,0.86538153886795,0.714217305183411,1,1,1,-0.0114681690067427,-0.0114681690067427,Long,0.0048016750579585,1,TRUE,TRUE,FALSE,TRUE
2025-10-22T08:30:00Z,4141.92,4159.47,4141.65,4159.47,-1,lower,2,-0.004719629041387,0.874233603477478,0.799665868282318,1,1,1,-0.0173685028415467,-0.0173685028415467,Long,-0.004719629041387,-1,FALSE,FALSE,FALSE,FALSE
2025-10-22T09:00:00Z,4155.75,4156.37,4129.4,4137.66,-1,lower,4,-0.00537711404269902,0.788908064365387,0.754918336868286,1,1,1,-0.0225845853205254,-0.0225845853205254,Long,-0.00537711404269902,-1,FALSE,FALSE,FALSE,FALSE
2025-10-22T10:00:00Z,4132.82,4135.68,4084.62,4087.85,0,vertical,6,-0.00609754246332232,0.601521670818329,0.666503310203552,-1,1,1,-0.014146089450473,0.014146089450473,Short,0.00609754246332232,0,FALSE,TRUE,TRUE,FALSE
2025-10-22T11:30:00Z,4076.03,4082.86,4062.61,4063,-1,lower,5,-0.00892745128860961,0.474816411733627,0.538358449935913,-1,0,1,-0.00804854698715067,0.00804854698715067,Short,0.00892745128860961,-1,TRUE,TRUE,TRUE,TRUE
2025-10-22T12:45:00Z,4053.93,4060.74,4023.6,4035.06,0,vertical,6,0.00252465382999565,0.646892786026001,0.521943390369415,1,1,1,0.0124841384911981,0.0124841384911981,Long,0.00252465382999565,0,FALSE,TRUE,TRUE,FALSE
2025-10-22T14:15:00Z,4036.05,4045.51,4027.81,4045.26,1,upper,5,0.0080299755221208,0.828191697597504,0.805876851081848,1,1,1,0.0099594846612025,0.0099594846612025,Long,0.0080299755221208,1,TRUE,TRUE,TRUE,TRUE
2025-10-22T15:30:00Z,4052.38,4085.25,4047.21,4071.35,-1,lower,4,-0.00930703628156537,0.433800578117371,0.634275615215302,-1,0,1,0.00353067020356629,-0.00353067020356629,Short,0.00930703628156537,-1,TRUE,TRUE,FALSE,TRUE
2025-10-22T16:30:00Z,4056.11,4058.58,4024.01,4030.16,0,vertical,6,6.69926147094997e-05,0.586224317550659,0.503971695899963,1,1,1,0.0136992325873008,0.0136992325873008,Long,6.69926147094997e-05,0,FALSE,TRUE,TRUE,FALSE
2025-10-22T18:00:00Z,4036.93,4037.24,4023.24,4030.43,1,upper,2,0.00751097877330941,0.450618118047714,0.50384908914566,-1,0,1,0.0136322399725913,-0.0136322399725913,Short,-0.00751097877330941,1,FALSE,FALSE,FALSE,FALSE
2025-10-23T02:00:00Z,4087.4,4096.79,4083.49,4085.75,-1,lower,2,-0.00448163255927355,0.662231504917145,0.819523811340332,-1,1,1,0,0,Short,0.00448163255927355,-1,TRUE,TRUE,FALSE,TRUE
2025-10-23T02:00:00Z,4087.4,4096.79,4083.49,4085.75,-1,lower,2,-0.00448163255927355,0.672878623008728,0.828620612621307,-1,1,1,0,0,Short,0.00448163255927355,-1,TRUE,TRUE,FALSE,TRUE
2025-10-23T02:00:00Z,4087.4,4096.79,4083.49,4085.75,-1,lower,2,-0.00448163255927355,0.662231504917145,0.819523811340332,-1,1,1,0,0,Short,0.00448163255927355,-1,TRUE,TRUE,FALSE,TRUE
2025-10-23T02:00:00Z,4087.4,4096.79,4083.49,4085.75,-1,lower,2,-0.00448163255927355,0.672878623008728,0.828620612621307,-1,1,1,0,0,Short,0.00448163255927355,-1,TRUE,TRUE,FALSE,TRUE
2025-10-23T02:00:00Z,4087.4,4096.79,4083.49,4085.75,-1,lower,2,-0.00448163255927355,0.646875739097595,0.828242540359497,-1,1,1,0,0,Short,0.00448163255927355,-1,TRUE,TRUE,FALSE,TRUE
2025-10-23T02:00:00Z,4087.4,4096.79,4083.49,4085.75,-1,lower,2,-0.00448163255927355,0.650027871131897,0.836987316608429,-1,1,1,0,0,Short,0.00448163255927355,-1,TRUE,TRUE,FALSE,TRUE
2025-10-23T02:00:00Z,4087.4,4096.79,4083.49,4085.75,-1,lower,2,-0.00448163255927355,0.646875739097595,0.828242540359497,-1,1,1,0,0,Short,0.00448163255927355,-1,TRUE,TRUE,FALSE,TRUE
2025-10-23T02:00:00Z,4087.4,4096.79,4083.49,4085.75,-1,lower,2,-0.00448163255927355,0.650027871131897,0.836987316608429,-1,1,1,0,0,Short,0.00448163255927355,-1,TRUE,TRUE,FALSE,TRUE
2025-10-23T02:00:00Z,4087.4,4096.79,4083.49,4085.75,-1,lower,2,-0.00448163255927355,0.661954164505005,0.803052067756653,-1,1,1,0,0,Short,0.00448163255927355,-1,TRUE,TRUE,FALSE,TRUE
2025-10-23T02:00:00Z,4087.4,4096.79,4083.49,4085.75,-1,lower,2,-0.00448163255927355,0.672605693340302,0.808585643768311,-1,1,1,0,0,Short,0.00448163255927355,-1,TRUE,TRUE,FALSE,TRUE
2025-10-23T02:00:00Z,4087.4,4096.79,4083.49,4085.75,-1,lower,2,-0.00448163255927355,0.661954164505005,0.803052067756653,-1,1,1,0,0,Short,0.00448163255927355,-1,TRUE,TRUE,FALSE,TRUE
2025-10-23T02:00:00Z,4087.4,4096.79,4083.49,4085.75,-1,lower,2,-0.00448163255927355,0.672605693340302,0.808585643768311,-1,1,1,0,0,Short,0.00448163255927355,-1,TRUE,TRUE,FALSE,TRUE
2025-10-23T02:00:00Z,4087.4,4096.79,4083.49,4085.75,-1,lower,2,-0.00448163255927355,0.646592497825623,0.812384366989136,-1,1,1,0,0,Short,0.00448163255927355,-1,TRUE,TRUE,FALSE,TRUE
2025-10-23T02:00:00Z,4087.4,4096.79,4083.49,4085.75,-1,lower,2,-0.00448163255927355,0.64974582195282,0.817715227603912,-1,1,1,0,0,Short,0.00448163255927355,-1,TRUE,TRUE,FALSE,TRUE
2025-10-23T02:00:00Z,4087.4,4096.79,4083.49,4085.75,-1,lower,2,-0.00448163255927355,0.646592497825623,0.812384366989136,-1,1,1,-0.00108974487492563,0.00108974487492563,Short,0.00448163255927355,-1,TRUE,TRUE,TRUE,TRUE
2025-10-23T02:00:00Z,4087.4,4096.79,4083.49,4085.75,-1,lower,2,-0.00448163255927355,0.64974582195282,0.817715227603912,-1,1,1,-0.0024750668159904,0.0024750668159904,Short,0.00448163255927355,-1,TRUE,TRUE,TRUE,TRUE
2025-10-23T02:30:00Z,4076.19,4084.53,4071.73,4081.3,0,vertical,6,-0.0013853219410648,0.765864312648773,0.617010951042175,1,1,1,0.00788056144971282,0.00788056144971282,Long,-0.0013853219410648,0,FALSE,FALSE,TRUE,FALSE
2025-10-23T05:15:00Z,4088.41,4100.46,4088.41,4095.4,0,vertical,6,-0.00140500081145209,0.75518536567688,0.594614803791046,1,1,1,0.00558820507650894,0.00558820507650894,Long,-0.00140500081145209,0,FALSE,FALSE,TRUE,FALSE
2025-10-23T06:45:00Z,4087.45,4091.51,4086.33,4089.65,1,upper,4,0.00303413140402487,0.878309547901154,0.527272343635559,1,1,1,0.00319077656132811,0.00319077656132811,Long,0.00303413140402487,1,TRUE,TRUE,TRUE,TRUE
2025-10-23T07:45:00Z,4096.56,4110.26,4096.44,4110.24,1,upper,1,0.00331499307460546,0.924783766269684,0.894870579242706,1,1,1,0.00483472617877353,0.00483472617877353,Long,0.00331499307460546,1,TRUE,TRUE,TRUE,TRUE
2025-10-23T08:00:00Z,4110.19,4137.59,4110.11,4130.16,-1,lower,3,-0.00442689039187612,0.68550980091095,0.83202052116394,-1,1,1,-0.00286354943379635,0.00286354943379635,Short,0.00442689039187612,-1,TRUE,TRUE,TRUE,TRUE
2025-10-23T08:45:00Z,4122.2,4124,4110.68,4113.59,-1,lower,3,-0.00461452615933978,0.795923888683319,0.81168133020401,-1,1,1,-0.000812272656968215,0.000812272656968215,Short,0.00461452615933978,-1,TRUE,TRUE,TRUE,TRUE
2025-10-23T09:30:00Z,4115.43,4115.62,4091.88,4102.72,0,vertical,6,0.00380242932663301,0.572587728500366,0.705961763858795,-1,1,1,0.0110267475116887,-0.0110267475116887,Short,-0.00380242932663301,0,FALSE,FALSE,FALSE,FALSE
2025-10-23T12:30:00Z,4109.92,4119.21,4106.6,4110.25,0,vertical,6,-0.00131952477308012,0.694315731525421,0.765819728374481,-1,1,1,0.00789768908271565,-0.00789768908271565,Short,0.00131952477308012,0,FALSE,TRUE,FALSE,FALSE
2025-10-23T14:00:00Z,4109.65,4115.86,4103.77,4104.83,1,upper,2,0.00383271846719191,0.774699211120606,0.865200340747833,-1,1,1,0.0102666673316554,-0.0102666673316554,Short,-0.00383271846719191,1,FALSE,FALSE,FALSE,FALSE
2025-10-23T14:30:00Z,4109.24,4127.86,4108.92,4118.85,1,upper,3,0.00429671200435381,0.79635626077652,0.921445310115814,-1,1,1,0.00228443483219209,-0.00228443483219209,Short,-0.00429671200435381,1,FALSE,FALSE,FALSE,FALSE
2025-10-23T15:15:00Z,4135.08,4149.93,4130.97,4147.19,0,vertical,6,0.000245919426463074,0.776114583015442,0.868151783943176,-1,1,1,-0.00986965297181414,0.00986965297181414,Short,-0.000245919426463074,0,FALSE,FALSE,TRUE,FALSE
2025-10-23T16:45:00Z,4144.22,4151.83,4140.11,4148.21,0,vertical,6,-0.00187002311793576,0.610759556293488,0.537096917629242,1,1,1,-0.0148754984895658,-0.0148754984895658,Long,-0.00187002311793576,0,FALSE,FALSE,FALSE,FALSE
2025-10-24T02:00:00Z,4121.65,4132.08,4117.92,4128.27,1,upper,4,0.00342962062690301,0.761030972003937,0.680077135562897,1,1,1,-0.00529708952145242,-0.00529708952145242,Long,0.00342962062690301,1,TRUE,TRUE,FALSE,TRUE
2025-10-24T03:00:00Z,4132.52,4142.96,4127.69,4142.84,-1,lower,2,-0.00345781625941629,0.891133844852448,0.860963821411133,1,1,1,-0.00605278895332655,-0.00605278895332655,Long,-0.00345781625941629,-1,FALSE,FALSE,FALSE,FALSE
2025-10-24T03:30:00Z,4136.38,4137.39,4121.95,4125.65,-1,lower,6,-0.00401479781857079,0.66380375623703,0.801274359226227,-1,1,1,-0.00332621458460206,0.00332621458460206,Short,0.00401479781857079,-1,TRUE,TRUE,TRUE,TRUE
2025-10-24T05:00:00Z,4109.7,4117.93,4107.53,4117.84,-1,lower,6,-0.00343074713048503,0.579576015472412,0.513988018035889,1,1,1,0.00282031540197329,0.00282031540197329,Long,-0.00343074713048503,-1,FALSE,FALSE,TRUE,FALSE
2025-10-24T06:30:00Z,4106.79,4107.59,4102.84,4106.46,-1,lower,6,-0.00291734351768585,0.824345409870148,0.591699361801148,1,1,1,0.00643493335774982,0.00643493335774982,Long,-0.00291734351768585,-1,FALSE,FALSE,TRUE,FALSE
2025-10-24T09:30:00Z,4088.38,4091.17,4082.22,4086.96,-1,lower,1,-0.00340323691862021,0.78033983707428,0.886351048946381,-1,1,1,-0.00308773826068137,0.00308773826068137,Short,0.00340323691862021,-1,TRUE,TRUE,TRUE,TRUE
2025-10-24T09:45:00Z,4086.94,4087.86,4069.34,4074.36,-1,lower,1,-0.00398426739530801,0.681749522686005,0.792347013950348,-1,1,1,0.00217956080747111,-0.00217956080747111,Short,0.00398426739530801,-1,TRUE,TRUE,FALSE,TRUE
2025-10-24T14:30:00Z,4061.52,4093.92,4060.56,4083.25,1,upper,2,0.00448700133660506,0.648480653762817,0.867820143699646,-1,1,1,0.0112558294891002,-0.0112558294891002,Short,-0.00448700133660506,1,FALSE,FALSE,FALSE,FALSE
2025-10-24T15:00:00Z,4081.99,4115.51,4079.08,4111.95,0,vertical,6,0.00425170089434941,0.425505071878433,0.584158957004547,-1,0,1,-0.0078346944440115,0.0078346944440115,Short,-0.00425170089434941,0,FALSE,FALSE,TRUE,FALSE
2025-10-27T02:00:00Z,4081.2,4096.09,4075.21,4090.24,0,vertical,6,-0.00301168909035455,0.516454637050629,0.522562623023987,-1,1,1,-0.0115721369771355,0.0115721369771355,Short,0.00301168909035455,0,FALSE,TRUE,TRUE,FALSE
2025-10-27T05:00:00Z,4069.37,4069.39,4053.7,4057.42,1,upper,4,0.00405713982015249,0.418729692697525,0.646471917629242,-1,0,1,-0.00351579257540023,0.00351579257540023,Short,-0.00405713982015249,1,FALSE,FALSE,TRUE,FALSE
2025-10-27T07:30:00Z,4081.99,4083.45,4078.85,4079.86,-1,lower,3,-0.00280499161878257,0.774222373962402,0.377250343561173,1,1,0,-0.00903116303926122,-0.00903116303926122,Long,-0.00280499161878257,-1,FALSE,FALSE,FALSE,FALSE
2025-10-27T08:15:00Z,4071.42,4074.32,4065.91,4068.3,-1,lower,4,-0.00302673672943212,0.634694814682007,0.515448570251465,1,1,1,-0.0114732803807432,-0.0114732803807432,Long,-0.00302673672943212,-1,FALSE,FALSE,FALSE,FALSE
2025-10-27T09:15:00Z,4066.52,4070.47,4055.94,4058.59,-1,lower,2,-0.00309048132335259,0.731081008911133,0.777485013008118,-1,1,1,-0.00592102278206178,0.00592102278206178,Short,0.00309048132335259,-1,TRUE,TRUE,TRUE,TRUE
2025-10-27T09:45:00Z,4058.88,4061.51,4023.27,4043.18,0,vertical,6,-0.0017749308736027,0.529198050498962,0.684441387653351,-1,1,1,-0.00629453299548816,0.00629453299548816,Short,0.0017749308736027,0,FALSE,TRUE,TRUE,FALSE
2025-10-27T13:15:00Z,4032.46,4041.74,4031.94,4034.63,-1,lower,6,-0.00463131739512791,0.664242565631867,0.766899108886719,-1,1,1,-0.0127035641895706,0.0127035641895706,Short,0.00463131739512791,-1,TRUE,TRUE,TRUE,TRUE
2025-10-27T14:45:00Z,4025.47,4027.15,4013.14,4021.89,-1,lower,1,-0.00501844204602929,0.7400803565979,0.784695029258728,-1,1,1,-0.0043007496658698,0.0043007496658698,Short,0.00501844204602929,-1,TRUE,TRUE,TRUE,TRUE
2025-10-27T15:00:00Z,4021.94,4023.17,4000.12,4004.63,-1,lower,4,-0.00564439747268222,0.473930954933167,0.630443334579468,-1,0,1,-0.00524015605100479,0.00524015605100479,Short,0.00564439747268222,-1,TRUE,TRUE,TRUE,TRUE
2025-10-28T03:45:00Z,3994.35,3994.39,3980.78,3983.7,-1,lower,6,-0.00432314961829056,0.685283899307251,0.688212990760803,-1,1,1,-0.00710654833153121,0.00710654833153121,Short,0.00432314961829056,-1,TRUE,TRUE,TRUE,TRUE
2025-10-28T05:15:00Z,3987.46,3988.19,3963.59,3971.3,0,vertical,6,-0.00121948776476425,0.671574115753174,0.799294054508209,-1,1,1,-0.00102537884384151,0.00102537884384151,Short,0.00121948776476425,0,FALSE,TRUE,TRUE,FALSE
2025-10-28T07:30:00Z,3952.75,3957.24,3943.54,3943.59,-1,lower,4,-0.00443186640214419,0.692834913730621,0.759137570858002,-1,1,1,0.00301301138932227,-0.00301301138932227,Short,0.00443186640214419,-1,TRUE,TRUE,FALSE,TRUE
2025-10-28T14:00:00Z,3912.8,3928.9,3912.26,3922.77,1,upper,3,0.00441739863714698,0.737743496894836,0.914636015892029,-1,1,1,0.00830645044259217,-0.00830645044259217,Short,-0.00441739863714698,1,FALSE,FALSE,FALSE,FALSE
2025-10-28T14:45:00Z,3922.53,3940.42,3919.41,3938.64,1,upper,5,0.00534909004283766,0.74855500459671,0.812180042266846,-1,1,1,0.0106347576970534,-0.0106347576970534,Short,-0.00534909004283766,1,FALSE,FALSE,FALSE,FALSE
2025-10-28T16:00:00Z,3949.51,3959.8,3947.17,3958.98,0,vertical,6,-0.000881928979757326,0.52459317445755,0.407475113868713,1,1,0,0.0130267454989761,0.0130267454989761,Long,-0.000881928979757326,0,FALSE,FALSE,TRUE,FALSE
2025-10-28T18:15:00Z,3969.65,3970.25,3964.15,3967.23,-1,lower,4,-0.00353005770859498,0.58665943145752,0.520763158798218,1,1,1,0.0109450436567919,0.0109450436567919,Long,-0.00353005770859498,-1,FALSE,FALSE,TRUE,FALSE
2025-10-29T07:30:00Z,3970.6,3981.54,3970.26,3980.75,1,upper,2,0.00364228229442162,0.878550112247467,0.879226624965668,-1,1,1,0.00754291807505831,-0.00754291807505831,Short,-0.00364228229442162,1,FALSE,FALSE,FALSE,FALSE
2025-10-29T08:00:00Z,3978.17,3996.78,3975.02,3994.88,1,upper,6,0.00439285652892706,0.74163144826889,0.740630447864533,1,1,1,-0.00202463710900408,-0.00202463710900408,Long,0.00439285652892706,1,TRUE,TRUE,FALSE,TRUE
2025-10-29T09:30:00Z,4010.29,4013.9,4007.08,4010.89,1,upper,5,0.00342004591386922,0.622273147106171,0.590292096138001,1,1,1,-0.00602425771829249,-0.00602425771829249,Long,0.00342004591386922,1,TRUE,TRUE,FALSE,TRUE
2025-10-29T12:15:00Z,4021.99,4025.45,4018.05,4018.45,1,upper,4,0.00284921248402067,0.840841233730316,0.620695769786835,1,1,1,-0.00790735202841201,-0.00790735202841201,Long,0.00284921248402067,1,TRUE,TRUE,FALSE,TRUE
2025-10-29T13:15:00Z,4028.36,4030.16,4022.91,4026.13,-1,lower,3,-0.00310180349630792,0.697349488735199,0.779402732849121,-1,1,1,-0.00981671269937837,0.00981671269937837,Short,0.00310180349630792,-1,TRUE,TRUE,TRUE,TRUE
2025-10-29T15:30:00Z,4016.64,4020.83,4009.13,4010.25,-1,lower,5,-0.00369988666416053,0.689415395259857,0.597676634788513,1,1,1,-0.0185615798724287,-0.0185615798724287,Long,-0.00369988666416053,-1,FALSE,FALSE,FALSE,FALSE
2025-10-29T16:45:00Z,4004.05,4004.05,3989.27,3992.98,0,vertical,6,-0.00154891519203687,0.734749615192413,0.637323498725891,1,1,1,-0.00355001307370706,-0.00355001307370706,Long,-0.00154891519203687,0,FALSE,FALSE,FALSE,FALSE
2025-10-29T19:00:00Z,3994.73,4007.3,3978.37,3983.38,-1,lower,2,-0.00434296781344361,0.775543630123138,0.846306085586548,-1,1,1,-0.011838701479571,0.011838701479571,Short,0.00434296781344361,-1,TRUE,TRUE,TRUE,TRUE
2025-10-30T03:00:00Z,3947.87,3948.08,3926.37,3936.5,0,vertical,6,-0.00100139033868005,0.69477766752243,0.819395661354065,-1,1,1,0.0100748243127066,-0.0100748243127066,Short,0.00100139033868005,0,FALSE,TRUE,FALSE,FALSE
2025-10-30T05:15:00Z,3943.21,3959.24,3941.42,3959.24,1,upper,1,0.0044959749354588,0.672728836536408,0.519426703453064,1,1,1,0.00493571857386872,0.00493571857386872,Long,0.0044959749354588,1,TRUE,TRUE,TRUE,TRUE
2025-10-30T05:30:00Z,3959.23,3982.44,3958.44,3978.83,-1,lower,3,-0.00525837451050513,0.515339136123657,0.605270922183991,-1,1,1,-0.00264749485846645,0.00264749485846645,Short,0.00525837451050513,-1,TRUE,TRUE,TRUE,TRUE
2025-10-30T06:15:00Z,3962.59,3964.86,3948.86,3950.41,1,upper,2,0.00539945994525445,0.649493157863617,0.522497355937958,1,1,1,0.00452094037622705,0.00452094037622705,Long,0.00539945994525445,1,TRUE,TRUE,TRUE,TRUE
2025-10-30T06:45:00Z,3962.54,3973.39,3960.8,3963.5,0,vertical,6,0.00121283807595394,0.760922014713287,0.559843122959137,1,1,1,0.00186025930904429,0.00186025930904429,Long,0.00121283807595394,0,FALSE,TRUE,TRUE,FALSE
2025-10-30T08:15:00Z,3970.19,3972.41,3960.22,3968.31,0,vertical,6,0.00202651658406392,0.706947386264801,0.614570379257202,1,1,1,0.00678586768981724,0.00678586768981724,Long,0.00202651658406392,0,FALSE,TRUE,TRUE,FALSE
2025-10-30T09:45:00Z,3973.98,3976.58,3971.51,3976.36,1,upper,1,0.00349615472702331,0.838069140911102,0.662082016468048,1,1,1,0.00717175879495942,0.00717175879495942,Long,0.00349615472702331,1,TRUE,TRUE,TRUE,TRUE
2025-10-30T10:00:00Z,3976.38,4006.57,3976.02,4004.98,-1,lower,5,-0.00481628531970104,0.592708468437195,0.794950366020203,-1,1,1,-0.00154677139251428,0.00154677139251428,Short,0.00481628531970104,-1,TRUE,TRUE,TRUE,TRUE
2025-10-30T11:15:00Z,3998.15,3998.89,3982.34,3987.24,-1,lower,4,-0.0044532352108745,0.669515252113342,0.627686381340027,1,1,1,0.0028925531341868,0.0028925531341868,Long,-0.0044532352108745,-1,FALSE,FALSE,TRUE,FALSE
2025-10-30T12:15:00Z,3977.2,3977.58,3964.07,3966.18,1,upper,4,0.00428119008249192,0.294900327920914,0.57109522819519,-1,0,1,0.00880839588060831,-0.00880839588060831,Short,-0.00428119008249192,1,FALSE,FALSE,FALSE,FALSE
2025-10-30T13:15:00Z,3982.18,3985.59,3970.85,3970.88,1,upper,6,0.00412119699135421,0.755850076675415,0.681364476680756,1,1,1,0.00811630064281224,0.00811630064281224,Long,0.00412119699135421,1,TRUE,TRUE,TRUE,TRUE
2025-10-30T14:45:00Z,3974.99,3995.37,3973.92,3995.33,0,vertical,6,0.000865636296691923,0.732000291347504,0.585932493209839,1,1,1,-0.000956573636453313,-0.000956573636453313,Long,0.000865636296691923,0,FALSE,TRUE,FALSE,FALSE
2025-10-30T18:45:00Z,4010.29,4017.81,4003.48,4004.5,0,vertical,4,0.00290002360184263,0.865269899368286,0.897488534450531,-1,1,1,0.00112559926328695,-0.00112559926328695,Short,-0.00290002360184263,0,FALSE,FALSE,FALSE,FALSE
2025-10-31T02:45:00Z,4023.73,4025.31,4013.03,4018.88,-1,lower,3,-0.0037680450237794,0.667378962039948,0.723373115062714,-1,1,1,-0.00245892880273812,0.00245892880273812,Short,0.0037680450237794,-1,TRUE,TRUE,TRUE,TRUE
2025-10-31T03:30:00Z,4013.3,4014.74,4001.25,4003.24,0,vertical,6,-0.00293442782253867,0.54313862323761,0.503326773643494,1,1,1,0.00178446020026165,0.00178446020026165,Long,-0.00293442782253867,0,FALSE,FALSE,TRUE,FALSE
2025-10-31T05:00:00Z,3996.37,3997.24,3989.05,3991.51,1,upper,3,0.00367825164316915,0.649732172489166,0.613964259624481,1,1,1,0.00470392677243838,0.00470392677243838,Long,0.00367825164316915,1,TRUE,TRUE,TRUE,TRUE
2025-10-31T07:15:00Z,4009.66,4014.82,4006.54,4009.01,1,upper,4,0.00343521472412929,0.563449263572693,0.376587420701981,1,1,0,0.000344165402304691,0.000344165402304691,Long,0.00343521472412929,1,TRUE,TRUE,TRUE,TRUE
2025-10-31T08:15:00Z,4015.56,4023.23,4014.57,4022.99,-1,lower,6,-0.00325377036281649,0.50716495513916,0.565798878669739,-1,1,1,-0.00173155477632917,0.00173155477632917,Short,0.00325377036281649,-1,TRUE,TRUE,TRUE,TRUE
2025-10-31T09:45:00Z,4019.87,4020.98,4006.67,4010.33,0,vertical,6,0.000720379414343999,0.593288660049439,0.730964958667755,-1,1,1,0.00165435489253232,-0.00165435489253232,Short,-0.000720379414343999,0,FALSE,FALSE,FALSE,FALSE
2025-10-31T11:15:00Z,4015.92,4016.28,4010.4,4013.22,0,vertical,6,-0.000705418163982076,0.710986495018005,0.625610172748566,1,1,1,-0.00858599917061908,-0.00858599917061908,Long,-0.000705418163982076,0,FALSE,FALSE,FALSE,FALSE
2025-10-31T12:45:00Z,4008.67,4011.2,4006.37,4010.39,1,upper,2,0.00252837525988871,0.836994528770447,0.448594748973846,1,1,0,0.00472650629032993,0.00472650629032993,Long,0.00252837525988871,1,TRUE,TRUE,TRUE,TRUE
2025-10-31T13:15:00Z,4012.48,4025.02,4011.64,4019.43,1,upper,1,0.0027990262942897,0.921441197395325,0.928481578826904,-1,1,1,0.00247489820466848,-0.00247489820466848,Short,-0.0027990262942897,1,FALSE,FALSE,FALSE,FALSE
2025-10-31T13:30:00Z,4019.37,4033.07,4016.42,4029.39,-1,lower,4,-0.00336871820353893,0.720834076404572,0.910115540027618,-1,1,1,-0.00769820988869314,0.00769820988869314,Short,0.00336871820353893,-1,TRUE,TRUE,TRUE,TRUE
2025-10-31T14:30:00Z,4026.48,4028.88,4013.08,4016.03,0,vertical,6,0.000234034608313128,0.573033273220062,0.763566553592682,-1,1,1,-0.00157992088405764,0.00157992088405764,Short,-0.000234034608313128,0,FALSE,FALSE,TRUE,FALSE
2025-10-31T17:00:00Z,4012.56,4015.05,3978.37,3978.91,0,vertical,6,0.00490887740827391,0.393952757120132,0.550872027873993,-1,0,1,0.00907177528222967,-0.00907177528222967,Short,-0.00490887740827391,0,FALSE,FALSE,FALSE,FALSE
2025-10-31T18:30:00Z,3984.47,3999.28,3980.32,3998.49,0,vertical,5,0.000380071267937331,0.494876205921173,0.654628932476044,-1,0,1,0.00416289787395575,-0.00416289787395575,Short,-0.000380071267937331,0,FALSE,FALSE,FALSE,FALSE
2025-11-03T02:00:00Z,3970.95,3989.19,3965.56,3986.46,0,vertical,6,0.00381815072201855,0.287592142820358,0.59918612241745,-1,0,1,0.00698925963639641,-0.00698925963639641,Short,-0.00381815072201855,0,FALSE,FALSE,FALSE,FALSE
2025-11-03T03:30:00Z,3995.42,4006.23,3994.9,4001.71,0,vertical,6,0.0019921618291912,0.518609941005707,0.391323953866959,1,1,0,0.00137845978970243,0.00137845978970243,Long,0.0019921618291912,0,FALSE,TRUE,TRUE,FALSE
2025-11-03T05:00:00Z,4011.23,4014.22,4006.71,4009.69,0,vertical,6,0.00128854595343903,0.610026001930237,0.340681403875351,1,1,0,-0.00229207860453477,-0.00229207860453477,Long,0.00128854595343903,0,FALSE,TRUE,FALSE,FALSE
2025-11-03T06:30:00Z,4011.95,4018.46,4011.95,4014.86,0,vertical,6,7.72101723540628e-05,0.859234988689423,0.728716611862183,1,1,1,-0.00209192317474861,-0.00209192317474861,Long,7.72101723540628e-05,0,FALSE,TRUE,FALSE,FALSE
2025-11-03T08:00:00Z,4017.25,4023.34,4014.98,4015.17,1,upper,3,0.00247909726156672,0.860165476799011,0.616090834140778,1,1,1,-0.00197945816528186,-0.00197945816528186,Long,0.00247909726156672,1,TRUE,TRUE,FALSE,TRUE
2025-11-03T08:45:00Z,4022.29,4026.02,4020.49,4025.13,-1,lower,2,-0.00245628001951856,0.883393943309784,0.580700933933258,1,1,1,-0.0044569789280966,-0.0044569789280966,Long,-0.00245628001951856,-1,FALSE,FALSE,FALSE,FALSE
2025-11-03T09:15:00Z,4021.53,4023.59,4011.05,4014.42,1,upper,3,0.00284679758199018,0.724700510501862,0.539364576339722,1,1,1,-0.00198232430649628,-0.00198232430649628,Long,0.00284679758199018,1,TRUE,TRUE,FALSE,TRUE
2025-11-03T10:15:00Z,4021.57,4022.07,4005.19,4007.23,-1,lower,2,-0.00345187267079207,0.671830594539642,0.685734868049622,-1,1,1,-0.000189675181820869,0.000189675181820869,Short,0.00345187267079207,-1,TRUE,TRUE,TRUE,TRUE
2025-11-03T10:45:00Z,3997.16,4005.18,3992.81,4000.51,0,vertical,6,0.00148870138322518,0.675438046455383,0.668732762336731,1,1,1,-0.000635120694277481,-0.000635120694277481,Long,0.00148870138322518,0,FALSE,TRUE,FALSE,FALSE
2025-11-03T12:15:00Z,4000.4,4006.87,3998.85,4006.47,0,vertical,6,0.00168086546766997,0.642654478549957,0.527573704719544,1,1,1,-0.00010483593186273,-0.00010483593186273,Long,0.00168086546766997,0,FALSE,TRUE,FALSE,FALSE
2025-11-03T13:45:00Z,4008.13,4013.39,4007.6,4013.21,0,vertical,6,-0.000770253785590929,0.65579754114151,0.764993906021118,-1,1,1,-0.00578013901726741,0.00578013901726741,Short,0.000770253785590929,0,FALSE,TRUE,TRUE,FALSE
2025-11-03T15:15:00Z,4016.14,4020.44,4009.42,4010.12,1,upper,2,0.00270758518603949,0.798254549503326,0.772390425205231,1,1,1,0.000364012619799094,0.000364012619799094,Long,0.00270758518603949,1,TRUE,TRUE,TRUE,TRUE
